sample_tag,det_rotation,rms_landmark_residual_mm,max_landmark_residual_mm,r00,r01,r02,r10,r11,r12,r20,r21,r22,t0,t1,t2
T013_L,1.0000000000000009,3.213309093193071,4.7367845304078955,0.9999999999519399,6.742330370415438e-06,7.117659702505983e-06,-6.742332025967329e-06,0.9999999999772442,2.325534643091638e-07,-7.117658134443053e-06,-2.3260145445377234e-07,0.9999999999746427,-3.1893729001808424e-05,-9.208080551559306e-05,-9.610652234748329e-05
T076_L,1.0000000000000009,3.028778404381249,3.3566128597891165,0.9402958578261348,0.05277435111672863,0.33624182907428696,-0.11448389573294179,0.9793839158661153,0.16643492109699817,-0.3205263442727021,-0.19499234140592045,0.9269524526210687,-23.166612428511016,27.20625816986522,-14.69301187133807
T077_L,1.000000000000001,2.34824997091634,3.583667499489791,0.9990839788016249,0.04139000887370023,-0.010866023529800508,-0.04189776498789143,0.9977872505997054,-0.05162537970514694,0.008705204818647281,0.05203335186316761,0.9986074051913244,-28.00424616063224,28.40572870550333,-19.104887477662665
T078_L,0.9999999999999992,2.320818948181062,3.175647992324701,0.984269547251183,0.1571984782592471,0.08063558015496744,-0.1644167230553173,0.9820503592750216,0.09243502056878214,-0.06465755589026102,-0.1042388136961331,0.9924483211661553,-21.633190967135796,27.1754619505371,-16.15005854841811
T088_L,1.0000000000000007,2.085689624586043,2.95178698477832,0.9566445547413489,0.06857288946980157,-0.2830705825646474,-0.16497801331200843,0.9285193859676362,-0.33261690426962287,0.24002802129615877,0.36489657262304737,0.8995760336295116,3.4216181653147864,10.518216002456288,-10.381327941752023
T099_L,0.9999999999999998,1.1148524974028198,1.7295859999098155,0.9840534183924539,-0.11734760602466206,0.13367276876913406,0.11537642493290182,0.9930686692804654,0.022425402186547153,-0.13537780586133055,-0.00664510750903204,0.9907717659614474,-13.055259770046883,22.843621900929456,-15.41703355646106
