landmark_id,x,y,z
B1,-37.495984,31.277930,-10.782123
B2,-22.602950,31.184897,-15.538953
B3,-5.984693,31.305012,-16.367999
B4,13.298327,20.773064,-10.332251
B5,14.346122,9.078221,-0.867591
B6,15.346122,-1.964174,4.201928
B7,14.971409,-14.352696,9.893931
B8,15.206350,-34.903947,21.468871
B9,-1.101023,-33.888533,23.732410
B10,-16.937380,-31.764175,26.874949
B11,-35.453880,-29.840129,31.098107
B12,-35.501366,-12.364174,21.532410
B13,-36.374941,2.467163,10.413666
B14,-37.394555,19.645534,-3.924444
L7,5.746121,12.635826,-5.761475
L4,1.546121,15.721006,-15.067591
L2,-6.453879,18.275913,-20.867592
L6,-18.053879,10.435826,-20.561598
L16,-24.911215,-3.564174,-11.267591
L23,-15.253879,-22.764174,5.625073
L26,1.146121,-28.330471,18.532410
L21,-0.331152,-15.286901,11.449191
L19,0.882250,-8.584603,3.867918
L13,-1.744989,0.419703,2.712379
L31,-1.433768,3.943019,-2.327937
L10,-10.431499,4.009122,-5.801595
L9,-16.575006,8.356953,-12.205234
L18,-16.122454,-8.369473,-6.091963
L20,-9.414011,-10.364174,3.132409
L29,-2.253879,-7.764174,16.106897
L28,-3.795497,0.044308,6.332409
L17,-10.686404,1.473560,4.298464
L8,-12.253879,12.098803,-4.467591
L15,-21.381102,-0.764174,7.932409
L22,-10.525147,-12.681755,19.247525
