landmark_id,x,y,z
B1,-8.498774,42.631297,-2.895953
B2,6.990063,36.871219,-9.325901
B3,20.883146,29.247140,-11.525901
B4,33.643110,16.047142,-11.156040
B5,27.856651,0.337327,-8.325901
B6,22.910918,-9.983969,-4.529049
B7,16.443106,-24.438666,1.583178
B8,9.874527,-41.858468,12.050315
B9,-0.429763,-32.679990,22.370274
B10,-15.951795,-26.196089,22.929349
B11,-29.756895,-14.574693,33.591957
B12,-23.308861,4.447141,19.219695
B13,-18.621797,17.741012,10.580228
B14,-12.956894,33.151666,0.902425
L7,18.617485,15.954761,-9.322558
L4,14.204565,20.298305,-14.057470
L2,6.843106,24.447142,-16.226244
L6,-7.356894,20.020762,-11.737963
L16,-15.857773,6.247141,-6.125901
L23,-13.368923,-15.119720,1.070843
L26,8.750089,-30.952860,10.474099
L21,8.443107,-17.091411,7.743787
L19,8.243106,-9.393741,-1.725901
L13,9.643106,2.647141,1.390408
L31,9.794600,7.080395,-3.551381
L10,1.616676,7.970552,-6.158499
L9,-2.207168,14.396868,-9.228554
L18,-8.156894,-3.586965,-5.325901
L20,1.335182,-12.444935,0.949930
L29,11.189230,-12.298983,10.791309
L28,11.763918,0.427586,5.074099
L17,1.737555,4.552692,2.337729
L8,5.195730,20.401920,-3.125901
L15,-7.080612,7.247141,5.074099
L22,3.892594,-14.352859,13.674099
