landmark_id,x,y,z
B1,32.432238,29.647778,-5.462154
B2,17.911385,28.170795,-14.751755
B3,0.631363,27.051654,-19.551756
B4,-18.159298,27.431829,-21.981216
B5,-21.688616,9.726923,-11.874374
B6,-23.706220,-8.705779,-4.480895
B7,-25.888248,-27.872519,4.957242
B8,-29.888615,-41.740832,14.242056
B9,-15.058016,-41.351934,17.154466
B10,3.611263,-40.073080,24.248245
B11,20.623172,-38.961290,31.958842
B12,23.537877,-18.846585,22.498508
B13,27.397474,-1.554855,12.048245
B14,31.162549,18.201284,0.787169
L7,-8.460143,17.126923,-15.951138
L4,1.316020,18.331558,-22.062217
L2,10.676193,16.396358,-24.192907
L6,22.111385,8.126924,-18.469578
L16,22.645429,-5.242849,-6.381982
L23,5.907979,-30.125461,3.048245
L26,-10.488615,-34.273075,12.407962
L21,-8.220418,-15.184963,4.653652
L19,-6.646793,-9.073076,-4.079386
L13,-3.888615,2.489985,-3.951755
L31,-4.376286,7.854020,-10.551755
L10,4.829637,4.793861,-9.130290
L9,14.262916,5.936925,-14.637457
L18,11.659878,-10.489345,-7.368662
L20,1.911385,-14.073077,-1.039462
L29,-8.871282,-7.873077,8.448245
L28,-6.015007,3.052705,2.581582
L17,3.311385,1.653696,-0.435025
L8,5.511384,18.726923,-10.517282
L15,13.514615,2.646271,4.381836
L22,2.311385,-15.673077,12.659964
