landmark_id,x,y,z
B1,18.069162,59.190735,-17.619474
B2,4.322617,56.422434,-21.463622
B3,-16.256760,52.967022,-25.092093
B4,-27.005502,49.858426,-24.956394
B5,-24.689840,34.390736,-19.333200
B6,-21.141846,16.526272,-12.085385
B7,-17.277384,0.390733,-6.543254
B8,-12.804722,-16.655699,2.111129
B9,-1.077384,-14.409267,5.750216
B10,18.199967,-5.331916,14.275322
B11,29.389316,-1.584909,17.380526
B12,27.375376,15.990732,7.180526
B13,25.443172,30.066110,-3.019474
B14,22.579158,48.229720,-11.217841
L7,-16.277384,36.190735,-21.890764
L4,-11.477384,45.027587,-31.015437
L2,-1.076465,49.985699,-34.491454
L6,16.522617,36.990734,-30.320274
L16,20.313703,20.236934,-23.824238
L23,16.922617,-1.409267,-12.040276
L26,3.398388,-13.209268,6.445639
L21,1.195454,4.965294,-2.219474
L19,-3.077384,10.380180,-8.219475
L13,-0.477384,23.158571,-8.270943
L31,-11.077384,29.062706,-19.019474
L10,-1.385922,31.199048,-20.419476
L9,6.449724,36.190735,-27.193342
L18,11.027295,18.993784,-22.573105
L20,5.654977,11.390733,-10.619474
L29,-0.044296,14.606846,4.894321
L28,-1.250491,22.490723,-0.217913
L17,5.922616,21.253025,0.780526
L8,6.053418,36.990734,-14.932510
L15,15.029903,24.322890,-8.351631
L22,12.606415,8.316207,-0.313512
