landmark_id,x,y,z
B1,-36.227519,28.073593,-12.429003
B2,-22.213941,29.471650,-18.895038
B3,-6.972912,28.613163,-27.629002
B4,11.027088,31.940409,-33.505650
B5,16.629571,21.534010,-22.984851
B6,24.027088,8.001322,-9.629003
B7,30.827087,-3.459592,2.890639
B8,40.268315,-17.533650,20.774538
B9,25.027088,-19.411179,26.770998
B10,9.777860,-20.326143,33.970997
B11,-7.776552,-23.067104,40.457740
B12,-15.772912,-6.559470,27.170998
B13,-24.276033,5.074455,10.122056
B14,-30.489721,17.140408,-1.429002
L7,0.900133,18.942449,-20.836042
L4,-7.119694,15.814499,-29.448349
L2,-13.913342,15.799978,-30.549865
L6,-22.076855,4.340408,-23.829002
L16,-21.354838,-7.333628,-9.867954
L23,-6.513586,-17.957311,5.767012
L26,17.881472,-15.577849,15.970998
L21,12.874480,-4.196969,4.153636
L19,7.227088,-1.828775,-2.885778
L13,5.144031,6.340408,-7.229002
L31,-1.950289,9.884611,-9.210252
L10,-10.497518,4.917507,-8.826833
L9,-14.075138,3.238183,-16.760002
L18,-9.188252,-7.533040,-6.218714
L20,1.027088,-7.259592,0.596437
L29,9.427088,8.181320,5.095825
L28,3.013486,9.224340,-2.121704
L17,0.393093,7.038039,3.433927
L8,-14.418115,9.540408,-7.829002
L15,-9.555290,-5.303505,8.339939
L22,7.694861,-10.749395,20.035020
