landmark_id,x,y,z
B1,-24.251974,39.057426,22.887982
B2,-16.928934,43.432198,13.537343
B3,-1.677717,50.625501,-1.776820
B4,8.731772,56.365975,-11.065485
B5,10.942393,39.431866,-12.946946
B6,11.917313,19.715308,-14.809554
B7,12.695029,2.968424,-16.964657
B8,15.422786,-16.257630,-18.227465
B9,5.117792,-17.721375,-9.379332
B10,-7.910281,-20.767801,12.420668
B11,-13.820631,-22.830007,21.157050
B12,-16.481464,-7.261677,22.236862
B13,-20.543204,10.232199,22.788567
B14,-24.762101,33.541557,23.104118
L7,3.435666,42.832199,-8.579332
L4,-8.728933,47.968788,-9.393160
L2,-18.289559,48.787774,-7.318661
L6,-30.823660,35.232201,-7.179332
L16,-31.302104,14.832199,-8.991411
L23,-19.493473,-5.972240,-6.979332
L26,1.595895,-17.967800,-5.979332
L21,2.197324,0.232199,-3.779332
L19,-0.375493,9.714437,-6.539351
L13,-2.528934,20.432199,0.117629
L31,-0.458902,33.032200,-8.779332
L10,-13.328934,28.632198,-6.056468
L9,-21.275805,35.099546,-4.857697
L18,-19.402298,13.032199,-7.579332
L20,-10.272027,7.392679,-3.510537
L29,0.871066,1.921298,4.420668
L28,-1.728934,14.352756,8.020668
L17,-11.374063,18.232199,5.620668
L8,-10.654581,33.416568,5.364952
L15,-14.315658,16.032200,9.696776
L22,-5.128934,-1.637357,8.420668
