landmark_id,x,y,z
B1,-35.998365,43.299195,2.058847
B2,-26.355776,41.941832,-6.049130
B3,-5.334417,38.627238,-16.670969
B4,9.556091,27.248611,-15.391197
B5,10.608691,22.770348,-14.512467
B6,10.219675,6.559364,-12.480425
B7,10.505731,-8.526690,-9.934534
B8,12.965209,-29.429025,-3.796450
B9,0.676678,-30.029650,2.170776
B10,-18.759062,-27.087742,22.247809
B11,-25.791307,-24.229650,29.466267
B12,-28.500261,-10.829651,22.404524
B13,-31.328845,4.907886,13.905847
B14,-31.763459,21.863021,6.858974
L7,-1.491614,26.770348,-14.995475
L4,-8.531990,33.179758,-19.290227
L2,-18.991308,36.370346,-20.146391
L6,-29.991308,22.723875,-14.795475
L16,-30.255389,9.332347,-9.595475
L23,-23.670567,-7.815155,-6.195475
L26,-4.391308,-24.295757,0.604525
L21,-4.578042,-3.312958,-5.395475
L19,-5.619844,3.444195,-8.825111
L13,-8.142303,12.024308,-4.044480
L31,-4.766482,21.578157,-12.646133
L10,-14.391308,19.050938,-8.795475
L9,-21.020419,27.775430,-12.495060
L18,-22.266777,7.570348,-8.595475
L20,-14.186419,1.570348,-5.995475
L29,-6.745145,0.325484,0.204525
L28,-7.512005,10.091045,-0.091712
L17,-14.991308,13.370348,-0.164811
L8,-16.991308,23.661364,-2.395475
L15,-17.100514,6.261143,5.927786
L22,-8.001015,-2.620044,5.214132
