landmark_id,x,y,z
B1,22.131733,31.047333,1.396482
B2,6.907058,41.825768,-15.323063
B3,-6.011635,41.373182,-16.402025
B4,-25.168969,30.562616,-19.072931
B5,-24.180806,18.150778,-16.109025
B6,-23.715153,4.482922,-14.601954
B7,-21.715153,-13.983569,-11.734781
B8,-20.539675,-31.783569,-7.243199
B9,-8.115153,-32.183571,-2.477359
B10,6.945263,-27.955391,9.463597
B11,20.084846,-26.183569,18.842344
B12,21.244696,-12.879170,15.397399
B13,21.684847,5.416430,8.556491
B14,22.558763,26.729510,2.036124
L7,-12.061044,27.959870,-17.403519
L4,-4.893229,36.292103,-21.290784
L2,5.147831,39.576613,-23.513620
L6,17.925039,28.898836,-20.140101
L16,19.575768,12.140327,-14.766292
L23,10.676312,-13.796023,-9.765388
L26,-2.281333,-22.628376,-2.803519
L21,-2.163823,-2.032239,-7.678632
L19,-3.549254,5.016431,-12.003519
L13,-3.521751,15.009834,-9.299019
L31,-8.163843,22.616430,-16.269409
L10,1.543958,22.368134,-14.007846
L9,7.282284,27.613867,-17.241104
L18,12.484846,12.763819,-12.803518
L20,5.684846,3.616431,-10.176163
L29,-2.365159,3.313983,-2.649321
L28,-3.515154,13.140674,-5.203518
L17,4.084846,16.951364,-4.579647
L8,3.354976,28.616430,-9.803518
L15,13.084846,12.588502,-3.406032
L22,4.873059,2.587787,1.377057
