landmark_id,x,y,z
B1,-39.354000,45.663635,4.767121
B2,-24.344978,46.362133,-8.347010
B3,-8.562921,48.411999,-16.655325
B4,6.101925,50.506209,-21.545205
B5,9.499610,34.674286,-16.832878
B6,14.046000,14.434596,-12.032879
B7,18.155728,-3.774684,-7.672097
B8,24.046000,-24.437864,-0.306853
B9,10.246000,-25.044321,7.967121
B10,-3.349831,-25.904446,20.585707
B11,-19.835895,-27.115847,30.599112
B12,-24.553999,-8.837864,24.654790
B13,-31.754000,13.643715,14.367121
B14,-35.954000,31.562136,8.487287
L7,-1.208367,28.490927,-12.746815
L4,-9.131231,32.144926,-19.262490
L2,-18.354000,31.562136,-23.074516
L6,-29.154000,19.091677,-19.232878
L16,-28.751244,3.461439,-5.838784
L23,-20.953999,-8.637864,1.962928
L26,2.190438,-13.637864,6.241483
L21,-0.691650,0.824485,6.473872
L19,-1.958225,5.314814,-2.832879
L13,-5.867137,15.741715,1.653983
L31,-5.263034,22.054572,-10.323844
L10,-14.784948,18.714535,-2.832879
L9,-19.816680,18.819439,-11.832879
L18,-20.119546,6.737602,-3.044876
L20,-10.353999,-0.637865,1.129182
L29,-0.517224,11.762135,9.910651
L28,-3.128052,16.369260,4.103700
L17,-7.153999,13.562135,8.656903
L8,-19.154000,23.162134,-1.464025
L15,-20.599044,10.273018,10.522325
L22,-9.515691,3.101028,15.550344
