landmark_id,x,y,z
B1,19.318127,28.144613,4.910149
B2,6.462446,27.381733,-0.802131
B3,-4.713312,25.630771,-6.594640
B4,-18.605796,19.511819,-10.142767
B5,-17.481874,6.712841,-7.471678
B6,-17.281874,-8.855387,-1.669270
B7,-16.081875,-24.855387,1.609203
B8,-14.507940,-47.281453,7.673987
B9,-1.081874,-45.655388,10.496330
B10,16.510720,-42.439235,18.679935
B11,32.961655,-39.455387,26.997868
B12,29.318127,-17.135447,18.997868
B13,26.318127,0.344613,12.896532
B14,23.518126,17.744612,8.222063
L7,-14.631097,3.145172,-6.658954
L4,-10.638685,11.798116,-13.143587
L2,-0.538612,16.144613,-15.531927
L6,11.718126,11.115187,-13.751767
L16,16.951475,-0.455387,-10.602131
L23,13.395657,-26.116707,-3.602131
L26,6.518126,-41.706924,11.797869
L21,1.318126,-23.315994,7.197868
L19,-1.681874,-18.455387,2.110533
L13,-2.881874,-8.963285,2.797868
L31,-8.296381,-3.379924,-5.039985
L10,-0.124888,1.492195,-3.142715
L9,5.042199,7.544613,-10.014083
L18,9.918389,-6.939237,-8.202682
L20,4.708156,-16.182457,0.020565
L29,-0.914615,-18.246206,12.188119
L28,-1.681874,-8.317765,5.597868
L17,3.985578,-5.055387,2.749790
L8,-0.203114,9.514375,-0.526856
L15,14.387373,-1.655387,4.903256
L22,9.014630,-24.498620,8.164990
