landmark_id,x,y,z
B1,42.508378,43.891035,-10.662697
B2,32.393955,39.844017,-18.965109
B3,16.393955,36.044018,-26.499147
B4,-4.812292,35.237768,-30.190752
B5,-5.662940,19.387122,-19.570467
B6,-5.807253,0.444016,-8.276278
B7,-6.606045,-16.755985,4.004277
B8,-8.319754,-29.355984,14.323723
B9,9.090397,-25.773608,20.045972
B10,25.793955,-22.355984,27.228544
B11,39.034496,-19.155985,32.923720
B12,39.921147,-3.155984,22.871659
B13,41.058195,14.360984,9.723722
B14,42.344291,32.074154,-3.076278
L7,5.628600,21.804816,-20.653416
L4,12.904337,23.044016,-27.676277
L2,23.172274,23.865695,-32.423907
L6,33.872692,14.644016,-27.076279
L16,36.606851,3.111281,-16.659921
L23,23.253828,-18.406702,-1.508877
L26,2.845789,-17.970028,8.109678
L21,4.193955,-7.755984,2.165129
L19,6.193955,-1.355984,-4.435604
L13,8.842496,8.444015,-6.076278
L31,9.640067,14.072781,-13.905043
L10,19.490279,12.879285,-15.372601
L9,28.000438,15.482426,-21.074504
L18,25.361975,1.244016,-11.936586
L20,13.829699,-4.226734,-4.167025
L29,3.468998,-0.555984,6.323722
L28,8.078169,9.066554,1.047123
L17,17.793955,8.444015,-0.771517
L8,19.193954,25.044016,-15.156343
L15,27.050389,12.239124,-0.274604
L22,18.833068,-5.355984,8.717546
