landmark_id,x,y,z
B1,-5.598941,35.378098,7.916421
B2,9.408799,32.359847,-6.191545
B3,19.810509,26.178099,-13.127521
B4,33.404276,19.351742,-20.063940
B5,27.723892,-3.954275,-10.792937
B6,22.010508,-17.621900,-8.041345
B7,16.494273,-33.430567,-3.497665
B8,12.501795,-47.713187,3.925207
B9,-4.750731,-37.856497,16.226082
B10,-14.989491,-31.352905,24.874303
B11,-24.169323,-25.269454,33.369314
B12,-20.282870,-9.821900,24.476742
B13,-16.469010,7.010068,16.407063
B14,-10.389492,24.428173,10.973004
L7,21.676775,8.444366,-12.848468
L4,14.810508,15.387573,-18.857736
L2,7.010508,23.297192,-19.992937
L6,-9.704840,20.603170,-13.781495
L16,-17.276448,8.378099,-5.654213
L23,-14.389492,-25.021900,-0.751812
L26,3.037728,-44.136946,6.607062
L21,6.683431,-21.528158,2.388992
L19,8.810508,-15.021900,-4.047741
L13,12.622263,-4.021900,-1.992938
L31,11.976887,0.954855,-8.992938
L10,0.931170,6.111149,-9.274553
L9,-4.473799,16.691925,-8.992938
L18,-9.277383,-2.703731,-5.911107
L20,-3.409076,-12.821900,-3.471976
L29,11.017950,-16.306086,6.593438
L28,13.714491,-4.709231,2.407062
L17,2.944311,-0.649888,2.333623
L8,8.095384,13.578099,-2.592938
L15,-4.189492,0.837453,8.301711
L22,0.387559,-21.821900,10.207062
