landmark_id,x,y,z
B1,21.304619,52.799127,-2.693027
B2,9.227121,49.715411,-11.255349
B3,-10.130118,47.892263,-19.134579
B4,-24.294587,46.306700,-21.706570
B5,-24.405134,33.855940,-17.476731
B6,-24.005135,11.617246,-11.140390
B7,-22.605135,-8.375330,-8.452556
B8,-22.099496,-26.277119,-2.494543
B9,-8.778872,-25.641253,0.677443
B10,8.394867,-23.182756,11.505448
B11,20.917219,-21.217040,20.024462
B12,21.882123,-0.295500,12.097762
B13,22.653098,16.417246,4.315139
B14,21.915314,39.682809,-0.709491
L7,-13.026257,34.191387,-16.271503
L4,-5.002695,38.419686,-21.309537
L2,1.854016,45.755879,-13.504100
L6,21.994867,28.817247,-18.743717
L16,23.694782,8.417246,-12.797251
L23,17.679885,-9.468032,-7.797250
L26,-4.605134,-18.257739,-1.565392
L21,-7.205133,-1.076444,-0.397250
L19,-6.519475,4.417245,-8.076406
L13,-5.518128,12.817245,-7.597250
L31,-5.805133,25.671397,-14.035939
L10,-0.605133,25.495945,-10.597250
L9,13.176716,27.994971,-15.906295
L18,14.384837,7.787754,-15.440221
L20,4.623790,1.996154,-8.673401
L29,-9.005134,4.541940,4.202750
L28,-6.699422,14.449722,0.167221
L17,6.571042,12.841071,-4.306828
L8,10.445103,26.779195,-6.911651
L15,12.608437,10.217245,0.115075
L22,10.194867,2.111471,2.602750
