landmark_id,x,y,z
B1,12.270422,50.170431,-5.798253
B2,-2.562459,45.280990,-16.661979
B3,-15.822895,42.892066,-22.487410
B4,-27.396947,38.388439,-26.048883
B5,-25.813900,21.009389,-22.287409
B6,-21.918850,2.388442,-17.514801
B7,-19.118851,-15.016932,-13.600235
B8,-17.066879,-32.431037,-9.006752
B9,-6.518850,-29.523298,-0.704709
B10,9.653938,-23.011768,13.848963
B11,18.065859,-18.849576,22.526540
B12,18.081150,-5.211558,16.121586
B13,18.045792,14.085106,5.938727
B14,15.655138,27.535589,2.859738
L7,-12.518850,23.974324,-19.402902
L4,-6.118850,31.788443,-25.625721
L2,1.432939,36.078524,-26.487410
L6,15.436376,27.205925,-23.287409
L16,19.022970,14.388441,-17.287409
L23,12.881149,-3.859624,-10.247786
L26,-3.918850,-20.611557,-2.448817
L21,-7.118850,-3.611558,-9.808417
L19,-7.876138,4.788442,-14.218198
L13,-6.248367,12.788442,-10.687409
L31,-7.170211,22.521118,-20.487410
L10,0.281523,20.789760,-14.111332
L9,9.406197,24.863394,-20.177136
L18,11.553302,11.220717,-17.345804
L20,2.697596,1.179488,-13.801531
L29,-5.883212,0.733498,-4.287409
L28,-5.518850,11.188441,-5.106825
L17,0.584114,12.027910,-6.661225
L8,0.440892,28.359885,-12.781281
L15,10.403635,12.588442,-6.887409
L22,3.803086,-0.411558,-3.687409
