landmark_id,x,y,z
B1,44.444057,51.184753,-21.659039
B2,33.815814,46.845987,-27.549182
B3,19.396599,44.226773,-31.570878
B4,1.892385,43.571437,-31.888819
B5,1.979708,25.574979,-18.129099
B6,3.004452,9.285845,-9.395122
B7,4.743340,-4.354796,-2.712281
B8,4.669708,-23.255794,9.161550
B9,19.653024,-19.868400,12.942921
B10,35.844060,-14.525766,19.389618
B11,52.680078,-10.725767,23.821774
B12,51.797925,7.218686,13.214548
B13,51.644060,26.544533,-1.659039
B14,48.511274,43.499519,-13.732181
L7,12.571548,31.674232,-24.859040
L4,20.053223,35.544896,-34.034727
L2,29.855243,37.231310,-36.147878
L6,40.568070,31.874233,-32.059040
L16,44.165927,19.422102,-23.459038
L23,33.644060,-6.870493,-8.059039
L26,16.044058,-12.558226,5.540961
L21,17.044058,0.430104,-3.956571
L19,16.919516,7.874233,-9.859039
L13,18.520084,18.773997,-9.562065
L31,17.044058,25.191164,-20.259039
L10,25.446999,24.163504,-17.849634
L9,31.949834,27.075849,-26.463615
L18,35.278510,9.794104,-19.234323
L20,25.407654,4.417066,-9.826268
L29,15.549876,8.568414,0.216342
L28,17.508279,19.260765,-4.903198
L17,26.239170,18.076226,-7.933415
L8,27.713560,35.074234,-20.139022
L15,36.071332,22.474564,-8.459315
L22,28.243563,4.788469,3.698618
