landmark_id,x,y,z
B1,-15.387459,43.037014,1.992149
B2,-1.798525,40.851709,-6.163300
B3,12.770016,36.620632,-9.536847
B4,23.370016,26.993093,-9.563300
B5,20.370016,13.336518,-8.714471
B6,15.194719,-4.379366,-7.560489
B7,9.370015,-23.379366,-0.867927
B8,5.770016,-39.579365,6.341711
B9,-7.415134,-34.179367,15.236699
B10,-21.887315,-27.107815,25.636700
B11,-32.297080,-19.593384,38.836700
B12,-30.669221,-2.890723,29.436699
B13,-28.029984,14.220633,17.046526
B14,-21.029984,29.420633,7.188561
L7,9.863770,21.531466,-8.070291
L4,4.970015,28.184798,-15.115904
L2,-3.829984,34.420630,-17.014032
L6,-16.544339,30.928832,-12.051131
L16,-22.829985,18.020634,-6.471442
L23,-20.651285,-9.579366,-1.963300
L26,-1.629984,-19.861727,1.836700
L21,-0.524161,-8.685190,-1.074612
L19,0.802216,-2.432385,-5.474523
L13,2.315272,7.020634,-2.038418
L31,2.321232,15.621225,-6.763300
L10,-5.938769,18.020634,-5.917204
L9,-12.115220,24.412436,-9.168130
L18,-15.355240,6.620634,-6.563300
L20,-7.629984,-1.252370,-4.963300
L29,2.199078,-3.224740,3.578509
L28,0.770016,6.760740,1.836700
L17,-6.029984,8.926980,2.394606
L8,-3.707281,25.897460,-1.286474
L15,-15.240216,10.389986,5.672148
L22,-7.737246,-7.639779,8.097112
