landmark_id,x,y,z
B1,-25.072899,19.807865,13.470868
B2,-11.072899,25.543343,2.983352
B3,1.527101,32.207867,-4.294854
B4,21.457705,32.477263,-8.616075
B5,23.527102,14.207866,-5.162560
B6,25.121993,-1.609199,-0.471917
B7,26.127102,-20.146783,3.544946
B8,27.223296,-43.708245,8.088465
B9,11.319314,-43.205604,15.171171
B10,-5.294184,-43.000430,22.006859
B11,-20.684979,-42.394403,28.533865
B12,-22.132550,-23.023432,24.488464
B13,-24.377475,-2.592134,17.944775
B14,-24.965164,15.703473,14.088465
L7,16.075389,10.722778,-6.284907
L4,10.222090,14.679432,-12.639969
L2,-0.872899,19.594730,-15.911535
L6,-14.243206,8.322288,-17.335213
L16,-17.222088,-5.392134,-11.711535
L23,-6.472899,-29.060904,-1.311535
L26,15.193424,-33.457929,10.290246
L21,13.927101,-23.992134,6.013459
L19,12.927101,-15.895238,0.771743
L13,10.456909,-5.288877,3.088465
L31,11.327102,2.407866,-4.567401
L10,0.303567,-0.210029,-8.244278
L9,-9.585862,8.094903,-9.421346
L18,-5.925371,-14.792134,-6.185291
L20,2.327101,-18.169128,-0.757020
L29,13.641273,-17.392134,13.890929
L28,10.903351,-6.413811,9.453343
L17,1.630759,-5.024024,6.288465
L8,-1.313083,8.925062,1.570500
L15,-7.872899,-8.592134,10.095277
L22,2.127101,-22.333853,15.288465
