landmark_id,x,y,z
B1,53.795535,33.807964,-9.736673
B2,44.082661,41.728132,-25.579465
B3,32.982187,41.237478,-32.932490
B4,15.926826,41.607964,-38.668890
B5,11.709273,30.407963,-28.367082
B6,7.346212,17.928747,-16.589675
B7,3.415845,0.128040,-4.389031
B8,-2.547685,-18.051779,7.731110
B9,12.272034,-16.115948,16.762212
B10,24.644084,-13.865831,24.131110
B11,42.252316,-13.361373,31.931110
B12,48.241623,3.891750,16.931110
B13,53.452316,18.502176,4.131109
B14,56.652313,31.266680,-4.268891
L7,20.211257,26.826434,-27.668890
L4,27.052315,26.207964,-35.352306
L2,35.685505,25.774770,-37.192533
L6,45.621660,17.542080,-31.001510
L16,48.096200,11.207963,-21.752532
L23,34.272163,-3.992037,-1.868891
L26,16.149370,-9.750409,10.531110
L21,16.108685,1.716257,0.522831
L19,18.075108,6.799580,-9.221870
L13,22.252316,17.321623,-10.668891
L31,24.095436,20.807962,-20.668890
L10,32.500504,17.609976,-18.468891
L9,41.072255,17.459826,-24.255608
L18,35.944649,5.796394,-15.178556
L20,24.852314,2.211377,-6.499185
L29,14.673677,11.407963,2.731109
L28,20.585794,18.239597,-5.268891
L17,29.428694,15.807963,-6.068891
L8,34.028230,27.274779,-20.046634
L15,40.180272,18.007963,-6.055753
L22,32.035155,4.844362,4.382207
