landmark_id,x,y,z
B1,-25.827497,44.645802,-0.717832
B2,-16.486366,35.822981,-14.078710
B3,-3.862188,30.842433,-19.781287
B4,8.158027,23.956745,-21.877615
B5,7.766384,15.376780,-17.266273
B6,6.843223,1.739446,-10.575063
B7,4.366384,-13.370391,-2.442223
B8,1.131009,-33.495787,12.874693
B9,-8.433617,-27.623222,18.627941
B10,-20.742653,-16.914185,28.552658
B11,-33.633617,-11.223222,36.438122
B12,-33.209685,3.341664,24.393604
B13,-32.427286,15.806274,13.818607
B14,-28.089353,28.590853,3.694724
L7,-4.450446,19.176779,-16.114591
L4,-8.837205,24.574307,-18.068143
L2,-20.973387,30.237009,-18.277558
L6,-34.127476,20.247569,-7.575063
L16,-33.153537,8.187609,-2.775063
L23,-28.901499,-6.082476,2.024937
L26,-8.633616,-22.369791,7.824937
L21,-6.019243,-6.388762,-1.261102
L19,-8.180899,0.203009,-5.824061
L13,-9.633616,8.976779,-3.988661
L31,-9.105344,15.046797,-9.905045
L10,-20.133922,15.421802,-8.911403
L9,-23.779620,21.175198,-9.648964
L18,-26.656681,5.018902,-6.299940
L20,-17.118708,0.137207,-3.003493
L29,-6.752598,0.295760,5.499409
L28,-9.601281,8.687959,1.576351
L17,-17.033617,12.376780,2.129283
L8,-17.663277,27.832454,-4.819796
L15,-22.033617,14.872263,4.224937
L22,-18.120833,1.809387,10.310622
