landmark_id,x,y,z
B1,42.386154,37.879626,8.928823
B2,29.978300,38.217130,-3.364877
B3,16.978300,39.617130,-13.541538
B4,0.658826,42.435853,-22.080220
B5,-4.252428,26.388341,-16.875036
B6,-9.821700,9.017130,-11.551395
B7,-13.254989,-6.182871,-8.671177
B8,-22.338370,-30.182870,0.128824
B9,-10.479826,-31.410491,9.088358
B10,4.236915,-30.764521,25.627268
B11,16.378300,-32.050360,34.130734
B12,26.926853,-11.625494,23.128824
B13,34.850548,4.420573,15.129039
B14,39.178303,19.617130,11.964956
L7,6.063447,25.400305,-16.079324
L4,14.434600,31.073429,-20.016167
L2,24.615808,30.979622,-20.559700
L6,34.250970,17.417130,-14.471176
L16,29.404652,-2.384450,-9.057070
L23,21.158150,-15.135881,-2.271176
L26,-0.850465,-28.007318,13.017840
L21,-0.278609,-9.982871,1.128824
L19,3.417605,-5.582870,-3.600952
L13,7.111935,2.617129,-4.799805
L31,8.952064,16.085352,-9.556856
L10,14.280191,15.017130,-7.296080
L9,19.150252,23.422863,-12.680022
L18,17.778301,-4.758669,-7.799042
L20,9.378301,-5.982871,-3.803501
L29,0.846746,-3.382871,5.674455
L28,5.146555,3.599679,0.389520
L17,12.664313,8.036817,0.021954
L8,19.397252,21.771714,-2.967258
L15,22.260924,8.387928,5.261486
L22,14.769508,-6.478690,8.920031
