landmark_id,x,y,z
B1,25.998441,56.027684,-20.097268
B2,14.155294,52.967905,-25.019254
B3,-3.315762,49.665719,-28.189603
B4,-23.999450,48.629790,-28.045225
B5,-23.999450,36.429790,-19.870525
B6,-23.199450,20.829792,-15.557274
B7,-20.999450,-1.770208,-8.588182
B8,-20.399450,-22.480474,3.578230
B9,-5.687738,-21.234638,4.036637
B10,12.400550,-17.570208,8.481636
B11,29.400550,-15.570209,12.231221
B12,29.400550,4.951117,0.887108
B13,28.000550,30.018762,-12.944337
B14,26.881850,47.029793,-17.221770
L7,-8.550200,35.629790,-23.621769
L4,-5.326562,39.322934,-32.021770
L2,2.800550,43.029793,-35.785330
L6,15.972021,36.888293,-37.087472
L16,21.872135,20.505559,-29.021770
L23,14.600550,-2.570208,-23.852262
L26,-2.892292,-9.497329,-6.221770
L21,-2.393648,2.514478,-12.821770
L19,-4.799450,7.655917,-16.868969
L13,-2.238793,17.829792,-16.021770
L31,-3.206061,25.537536,-23.427815
L10,5.640288,25.764583,-22.661507
L9,13.000550,31.629791,-29.873045
L18,13.782944,12.629792,-26.016470
L20,5.600550,6.378077,-20.421770
L29,-2.199450,6.456038,-7.561187
L28,-1.716433,18.719594,-11.304786
L17,6.096830,20.829792,-15.808408
L8,8.977067,34.099087,-20.260889
L15,18.626742,19.387946,-13.630593
L22,5.800550,3.083265,-4.821770
