landmark_id,x,y,z
B1,-28.403877,58.314347,-5.104010
B2,-14.682177,54.025808,-11.617676
B3,1.127553,50.037748,-14.369521
B4,20.595123,45.563843,-15.258881
B5,16.864532,33.563843,-12.304010
B6,14.195123,16.763842,-7.597797
B7,9.195123,-2.236158,-1.815216
B8,5.665805,-27.207777,6.983459
B9,-9.093404,-23.636160,12.095991
B10,-23.944325,-19.678398,16.830446
B11,-39.423008,-12.436159,26.940283
B12,-36.502327,5.363842,18.495990
B13,-34.835783,22.586365,9.518942
B14,-31.744873,41.303837,1.643536
L7,-4.329638,37.952595,-13.709871
L4,-14.404879,40.859670,-17.304010
L2,-20.364320,41.054639,-15.704011
L6,-27.104901,36.819492,-8.473315
L16,-32.184564,19.320035,-8.107036
L23,-24.851584,0.779575,-6.496965
L26,0.395122,-13.236158,3.506318
L21,-1.465379,2.584807,1.756491
L19,-2.281977,8.763843,-4.304010
L13,-4.804878,17.737854,-0.704010
L31,-3.804878,29.451172,-10.304010
L10,-11.804878,25.287867,-7.504010
L9,-20.481296,28.687427,-11.188707
L18,-20.853401,12.363842,-12.104011
L20,-8.976583,4.763842,-6.304010
L29,1.972285,12.035130,8.374086
L28,-1.968958,17.848266,3.520693
L17,-7.004878,15.163842,3.712665
L8,-23.726622,40.313231,-5.103907
L15,-26.865172,22.577389,2.718593
L22,-3.204878,-10.989394,7.408116
