landmark_id,x,y,z
B1,-19.019143,21.392549,-11.239082
B2,-3.883815,21.382270,-14.552852
B3,12.412173,13.283883,-10.719545
B4,27.914804,6.330392,-2.270442
B5,24.012173,-4.869608,4.350303
B6,19.812174,-16.592497,12.080455
B7,13.675857,-32.269608,22.880455
B8,8.012173,-44.269608,32.198875
B9,-6.564914,-39.658978,30.994825
B10,-22.387827,-34.069607,30.953660
B11,-40.848038,-24.434447,31.321591
B12,-36.298589,-7.958846,15.741806
B13,-29.808750,2.330392,3.880454
B14,-24.660483,14.530392,-5.658557
L7,12.812173,4.930392,-4.253957
L4,8.616932,9.592272,-12.861084
L2,0.860649,10.741678,-18.983664
L6,-11.387827,2.530392,-18.808119
L16,-17.461155,-7.669608,-12.636999
L23,-13.897582,-25.311594,5.195874
L26,-1.187827,-37.669610,26.580582
L21,0.105347,-18.741028,15.852971
L19,2.719750,-14.115511,9.034844
L13,0.388772,-3.669608,5.080454
L31,0.730803,-1.822795,-0.142704
L10,-5.748331,-2.035631,-4.110405
L9,-9.987827,-0.869608,-11.403231
L18,-11.963468,-12.854688,-2.784863
L20,-6.598027,-15.259409,4.905696
L29,-1.142074,-10.972791,19.698495
L28,-0.477922,-1.673651,11.946573
L17,-7.787827,-3.269608,2.934232
L8,-3.187827,10.488058,-6.593324
L15,-16.053847,-1.021725,2.832571
L22,-10.473002,-15.183111,19.366952
