landmark_id,x,y,z
B1,-27.590082,47.882420,4.550929
B2,-20.148183,44.620286,-6.011742
B3,-8.661965,41.682420,-15.553962
B4,10.809919,38.642353,-26.532470
B5,12.209920,27.082417,-21.795057
B6,13.809920,9.682416,-16.467743
B7,14.409920,-14.517586,-8.952978
B8,16.464431,-35.372100,-0.451506
B9,5.209919,-32.124565,9.467530
B10,-9.221264,-28.085465,23.192209
B11,-21.074732,-25.117586,34.467533
B12,-21.828315,-2.869921,28.145417
B13,-25.886268,19.613096,16.336851
B14,-27.480570,37.729114,9.192542
L7,1.644837,27.151059,-18.517260
L4,-8.990082,33.282417,-23.945992
L2,-16.300181,35.053473,-23.532470
L6,-26.790083,28.282417,-16.583960
L16,-28.683470,15.283925,-9.945615
L23,-15.055036,-12.717586,-4.332470
L26,7.809920,-23.202059,-1.732470
L21,6.321160,-7.406345,-1.822571
L19,2.809919,0.082415,-8.777661
L13,2.201380,11.775009,-4.465903
L31,-2.605846,17.737218,-11.132697
L10,-9.125519,17.682417,-8.932470
L9,-19.043893,22.736227,-13.048945
L18,-14.723968,2.082415,-5.332470
L20,-5.689136,-3.618530,-4.678170
L29,8.921725,0.823988,0.711896
L28,5.440078,11.028705,-0.777514
L17,-5.804720,10.105676,0.448037
L8,-11.756932,26.839073,-6.089127
L15,-10.970406,7.747937,7.025859
L22,0.878720,-6.435200,7.446098
