landmark_id,x,y,z
B1,47.719710,43.772628,-18.904972
B2,33.590313,43.746696,-24.436189
B3,15.255716,44.388198,-29.851758
B4,-4.556351,46.939528,-31.939300
B5,-7.904848,33.835914,-24.001615
B6,-10.504848,17.660105,-15.689412
B7,-13.904848,0.656955,-7.089412
B8,-18.919224,-20.526285,6.251903
B9,-3.304848,-20.326284,12.791692
B10,11.139722,-18.494393,21.310589
B11,28.495152,-17.660257,27.710588
B12,32.611031,-2.842077,17.527105
B13,38.695152,14.654144,4.563976
B14,40.630983,29.473715,-3.779546
L7,9.749992,34.473717,-24.889412
L4,19.695152,34.763350,-31.489412
L2,28.495152,30.273716,-35.623154
L6,35.158690,21.873714,-30.489412
L16,32.241160,4.873715,-14.089412
L23,20.678374,-8.367040,-4.875194
L26,1.552694,-14.926285,5.776079
L21,3.895152,2.673715,-0.363802
L19,5.895152,9.273715,-8.443697
L13,7.495152,16.873714,-11.427534
L31,9.105497,26.479099,-20.250227
L10,17.810974,21.965240,-18.580937
L9,25.095152,22.273716,-23.259932
L18,22.695152,10.914144,-18.289412
L20,12.495152,5.473715,-6.987166
L29,3.813837,9.380485,2.264444
L28,9.804795,19.000708,-5.889412
L17,17.353868,17.004418,-4.731097
L8,22.900670,26.073715,-13.889412
L15,22.576279,14.984589,-0.778538
L22,9.337637,-1.430281,8.693612
