landmark_id,x,y,z
B1,-21.974609,25.518423,6.532530
B2,-5.700781,29.250523,1.227388
B3,10.499220,26.650522,-0.773577
B4,27.147404,14.732528,-0.315916
B5,26.495160,0.454581,3.498922
B6,24.699220,-13.204523,4.842164
B7,22.899220,-28.620792,7.156396
B8,19.564212,-49.014474,11.981345
B9,4.742369,-45.307514,17.639090
B10,-14.776934,-43.134202,18.223799
B11,-28.434911,-40.703790,25.090031
B12,-27.500782,-18.749480,16.178535
B13,-25.900782,-3.349479,10.995344
B14,-23.714029,13.508631,8.865997
L7,17.140358,9.991393,-1.210968
L4,10.909578,14.738965,-7.712500
L2,3.899219,17.718957,-10.716990
L6,-9.300781,9.250522,-13.821160
L16,-15.132414,-5.792618,-10.720147
L23,-5.500781,-30.255564,-4.541984
L26,15.298502,-34.428889,7.878772
L21,12.195605,-22.053095,3.764928
L19,12.847414,-12.601285,-0.817381
L13,11.501208,-5.034383,3.079853
L31,8.869321,-1.641255,0.627168
L10,0.004156,-1.349479,-2.734681
L9,-5.500781,4.737386,-7.780597
L18,-6.642127,-17.149479,-6.720147
L20,1.618672,-19.499286,-0.781599
L29,13.668725,-16.650569,11.472234
L28,10.308680,-6.280246,8.461019
L17,-0.603730,-7.092802,4.909708
L8,-0.300781,10.850522,2.571748
L15,-11.612812,-4.749479,6.079854
L22,-1.639155,-21.434336,12.594998
