landmark_id,x,y,z
B1,33.382637,55.341087,0.638985
B2,23.382639,48.244764,-10.175623
B3,11.654126,43.060083,-19.577568
B4,-6.876517,37.941086,-25.977568
B5,-6.017362,25.341087,-17.311650
B6,-5.165140,6.424701,-6.777567
B7,-3.617362,-8.858912,1.720211
B8,-2.017362,-28.658913,13.169405
B9,9.582639,-22.419783,22.935519
B10,20.477323,-13.847404,35.739853
B11,28.326325,-5.396011,48.614952
B12,29.878292,9.141088,37.822433
B13,33.523756,26.143708,20.622433
B14,34.138525,45.076804,7.686715
L7,1.382639,20.741087,-13.412150
L4,11.182638,25.748962,-22.088249
L2,23.582638,31.341087,-22.724236
L6,35.237207,25.940867,-14.580373
L16,36.982640,17.141087,-4.309464
L23,24.242981,-5.986224,7.589234
L26,3.175787,-14.130995,10.215582
L21,3.028549,-4.458913,6.022433
L19,8.141574,2.341087,0.222433
L13,8.426145,12.141088,0.222433
L31,7.880807,15.541087,-7.977567
L10,17.884544,17.471086,-6.177567
L9,27.554676,21.941088,-10.682382
L18,27.128821,10.759884,-6.224573
L20,13.382639,2.541087,0.675619
L29,4.605485,5.341087,12.074134
L28,6.425968,14.596941,6.048567
L17,15.242880,15.137679,4.551018
L8,12.475074,30.124063,-7.836849
L15,23.325476,20.405765,10.157755
L22,10.990143,1.387064,16.428719
