landmark_id,x,y,z
B1,53.636147,32.483122,-10.007222
B2,42.323856,31.118980,-19.879807
B3,26.761675,31.173000,-30.690663
B4,11.519834,32.369809,-39.727658
B5,3.141735,21.656197,-29.410397
B6,-5.964378,6.767369,-16.184531
B7,-14.724261,-6.527412,-3.988667
B8,-23.476145,-19.875269,9.589604
B9,-9.876144,-20.715149,17.189606
B10,6.523856,-20.732252,28.589605
B11,19.910411,-21.381666,37.256166
B12,27.415505,-7.015323,26.589605
B13,38.323856,6.100562,11.389605
B14,47.241557,21.229341,-1.610396
L7,19.395064,21.504301,-26.410397
L4,24.923857,19.373000,-32.519638
L2,31.523857,19.088478,-33.010400
L6,41.323856,8.536562,-24.728301
L16,38.070663,-8.227002,-6.716895
L23,22.323856,-16.156800,5.789605
L26,2.723856,-16.735071,13.589604
L21,6.923856,-5.027002,0.615288
L19,11.448762,-1.695322,-5.972401
L13,13.277726,5.126868,-9.688844
L31,19.340302,11.381991,-14.807103
L10,28.523857,8.172998,-13.260324
L9,33.523857,7.772999,-20.476156
L18,29.342337,-3.632565,-10.463090
L20,19.048148,-4.009619,-1.610396
L29,7.159658,1.496965,3.662950
L28,13.334680,10.163691,-2.610396
L17,16.075403,7.080021,1.589604
L8,29.423990,16.515844,-13.267553
L15,27.819240,5.105234,6.429468
L22,12.857024,-2.258901,11.419500
