landmark_id,x,y,z
B1,33.621209,49.929280,-28.710300
B2,20.463358,46.857974,-33.237896
B3,5.410634,43.167084,-35.144173
B4,-16.289757,38.967842,-33.249348
B5,-14.632838,20.271191,-19.544172
B6,-12.689755,2.367840,-7.334553
B7,-11.289756,-9.372461,0.255828
B8,-9.332324,-25.874728,12.120615
B9,5.064692,-22.077713,13.518495
B10,21.110245,-15.690274,17.975203
B11,38.247120,-8.232160,24.690068
B12,38.600785,7.312557,11.700061
B13,39.310246,22.367840,-3.007776
B14,38.833741,38.243107,-16.066984
L7,1.310245,33.167843,-29.484882
L4,10.319513,32.581392,-37.645817
L2,19.203624,35.261220,-41.007252
L6,31.710245,28.567840,-38.071358
L16,36.217119,17.567840,-30.604981
L23,25.673665,-4.756367,-9.483652
L26,4.910244,-12.636702,7.455829
L21,4.628513,2.731216,0.055828
L19,4.910244,7.758942,-9.544172
L13,6.854755,19.637259,-11.544172
L31,8.310245,22.226765,-20.744173
L10,17.910246,20.367840,-24.419935
L9,25.378476,23.208701,-30.404020
L18,22.806314,7.767840,-18.944172
L20,12.792209,2.876135,-10.344172
L29,5.310245,8.123165,2.654886
L28,5.910245,20.342487,-6.144172
L17,16.210401,19.077883,-10.044327
L8,16.880702,34.039964,-26.215524
L15,26.030440,20.751146,-9.040690
L22,15.980914,5.935691,4.233772
