landmark_id,x,y,z
B1,11.507847,35.916996,20.204101
B2,1.524666,30.716997,8.678934
B3,-9.283549,26.516996,0.526169
B4,-25.069243,11.881785,-7.098139
B5,-21.283550,-4.083003,-4.270547
B6,-17.283550,-18.683002,-1.440872
B7,-12.483549,-34.271456,0.443401
B8,-6.091443,-54.527787,3.464253
B9,2.395433,-51.204022,9.600432
B10,17.710341,-43.869844,24.356315
B11,32.847908,-38.083004,33.278934
B12,27.637036,-18.740091,29.878935
B13,23.516450,1.583668,24.031243
B14,17.168218,22.495480,20.478935
L7,-12.483549,6.916997,-5.067678
L4,-5.863109,14.337438,-7.800888
L2,2.516451,20.306753,-5.719348
L6,17.716452,14.950664,-2.521066
L16,24.243096,5.041938,0.878934
L23,22.673042,-23.883003,2.878934
L26,0.487213,-38.394359,8.389148
L21,-0.380791,-28.883003,4.078934
L19,-0.648186,-19.683002,-0.230540
L13,-3.283550,-10.090236,1.678934
L31,-6.607697,-0.054175,-3.524879
L10,2.116450,0.395024,-2.602966
L9,10.052125,11.581322,0.978613
L18,16.589820,-13.215291,-1.521066
L20,10.298121,-17.683002,1.991544
L29,-7.308098,-22.300275,11.821071
L28,-5.878571,-11.595247,9.010640
L17,4.782802,-7.394204,9.310905
L8,5.395283,6.142924,8.884276
L15,12.519281,-9.351413,14.590405
L22,4.705899,-25.393744,17.053453
