landmark_id,x,y,z
B1,-18.441093,7.353934,-10.025526
B2,-7.284776,21.978611,-8.630383
B3,2.380901,31.947327,-3.439491
B4,22.551060,29.752131,9.401530
B5,26.780901,15.947327,15.285790
B6,29.310808,5.747327,18.452074
B7,33.100978,-9.532597,23.955758
B8,36.564503,-27.646246,31.748738
B9,23.209022,-32.453994,26.868007
B10,5.980901,-40.471107,15.652075
B11,-8.020783,-44.997313,11.852075
B12,-10.881896,-29.253611,6.323483
B13,-15.084810,-14.318384,1.386653
B14,-17.373625,0.547327,-6.490799
L7,-8.819098,7.547327,-8.914661
L4,-5.482086,14.296415,-13.347926
L2,1.524872,19.875968,-12.947926
L6,13.981780,18.296741,-8.547619
L16,23.138031,6.747327,-1.147926
L23,23.124237,-17.052673,6.652074
L26,10.428378,-30.509242,14.299551
L21,5.053715,-20.179860,8.956768
L19,0.705382,-15.159856,3.256437
L13,0.380901,-3.544434,5.452074
L31,-3.651650,1.239009,-4.147926
L10,5.380901,4.937927,-4.747926
L9,9.980902,9.947327,-7.832081
L18,17.469407,-1.967068,-2.494794
L20,11.446819,-11.452673,2.252074
L29,0.715223,-15.362387,12.708195
L28,-0.795919,-6.535680,9.398764
L17,6.980901,0.388050,6.332341
L8,5.644137,12.987919,0.510915
L15,13.031707,1.947327,9.852075
L22,11.717147,-13.197430,16.054630
