landmark_id,x,y,z
B1,-33.409933,34.672455,-33.666173
B2,-15.631900,35.272457,-33.005990
B3,-3.031900,35.872456,-32.688130
B4,13.197911,33.302269,-22.217548
B5,14.768100,18.472456,-15.262654
B6,14.968100,6.369331,-7.364327
B7,14.501542,-11.300748,5.835673
B8,13.470366,-25.535700,17.012444
B9,-5.156186,-25.358933,15.812215
B10,-24.648417,-22.727543,20.035673
B11,-41.598109,-20.680772,25.803483
B12,-40.631900,-4.127543,10.719413
B13,-38.631900,8.672457,-5.511812
B14,-36.631900,23.348507,-20.764326
L7,-1.535673,27.210619,-23.917178
L4,-7.212727,26.053283,-32.056476
L2,-14.777540,24.961680,-36.632453
L6,-24.348060,15.476197,-34.899049
L16,-26.117984,5.479073,-26.770943
L23,-18.431900,-9.479952,-9.775302
L26,2.048130,-12.587261,3.706209
L21,-1.231900,0.775047,-2.110202
L19,-3.657017,5.361643,-10.453513
L13,-6.664405,14.583265,-13.641286
L31,-4.837312,18.798498,-19.158916
L10,-14.738746,15.353905,-21.101341
L9,-20.831900,15.380183,-27.764326
L18,-17.566258,-0.352154,-15.570224
L20,-10.554079,-0.554733,-9.564327
L29,-2.053003,8.293559,-0.551971
L28,-8.631900,15.772747,-9.182955
L17,-15.836726,14.523710,-10.369153
L8,-16.583853,26.340223,-22.531250
L15,-23.464917,12.413104,-10.439942
L22,-15.663280,2.395011,0.429763
