landmark_id,x,y,z
B1,16.211251,57.371778,-8.721021
B2,6.655393,55.111904,-17.145583
B3,-8.050567,47.905897,-25.190205
B4,-14.079003,38.627056,-26.668931
B5,-20.885281,25.797468,-24.423492
B6,-16.868019,8.199878,-17.889274
B7,-12.285280,-6.012517,-11.917287
B8,-9.641333,-25.208880,-4.990203
B9,-0.885280,-20.002700,5.517264
B10,13.412104,-10.329350,19.781418
B11,21.263854,-5.237298,27.609797
B12,20.314720,8.997468,19.988361
B13,19.926732,25.114407,11.421809
B14,15.491302,38.797470,3.339540
L7,-9.485280,32.994481,-24.709935
L4,-2.689423,40.489424,-28.190205
L2,8.273058,46.544315,-27.814901
L6,20.597900,38.986522,-21.191246
L16,20.514721,14.694868,-13.790204
L23,14.781762,-0.156920,-6.787021
L26,-2.885280,-17.339203,-2.590204
L21,-5.711046,0.744449,-5.640921
L19,-5.685280,7.197468,-10.543353
L13,-5.558509,20.103895,-11.063432
L31,-4.731003,27.365673,-19.701626
L10,7.631783,27.405657,-19.955149
L9,8.809662,37.922776,-21.605773
L18,12.394620,16.734043,-16.811896
L20,1.967484,8.419736,-9.579520
L29,-4.685280,7.235073,-0.508048
L28,-4.224744,19.776333,-5.729667
L17,3.514720,21.197468,-4.776629
L8,4.514720,34.677082,-11.390203
L15,9.232422,20.250130,-3.053272
L22,3.514720,5.597468,1.964850
