point_id,sample_id,side,region_id,region_name,region_point_id,lambda_a,lambda_b,lambda_c,u,v,source_face_index,is_unmapped,x,y,z
T078_L_P00202,T078,L,T005,test,22,0.125,0.25,0.625,0.25,0.625,2739,False,8.40074500667508,-0.501928350585709,-1.1402033942490843
T078_L_P00203,T078,L,T005,test,23,0.0,0.25,0.75,0.25,0.75,997,False,8.902464980993384,0.8965522929979881,-1.6798374501102606
T078_L_P00204,T078,L,T005,test,24,0.625,0.375,0.0,0.375,0.0,5571,False,8.173775502779925,-5.531035643147169,5.641790448866396
T078_L_P00205,T078,L,T005,test,25,0.5,0.375,0.125,0.375,0.125,3813,False,7.9453449515310215,-4.942053258599921,4.101166744435763
T078_L_P00206,T078,L,T005,test,26,0.375,0.375,0.25,0.375,0.25,3456,False,7.510820087129619,-4.189458977909424,2.5949158986257905
T078_L_P00207,T078,L,T005,test,27,0.25,0.375,0.375,0.375,0.375,1813,False,7.160705662119385,-3.2301020339155615,1.5422060451359951
T078_L_P00208,T078,L,T005,test,28,0.125,0.375,0.5,0.375,0.5,1498,False,7.170311039307453,-2.059520914082654,0.737371834150105
T078_L_P00209,T078,L,T005,test,29,0.0,0.375,0.625,0.375,0.625,1442,False,7.470026115787117,-0.7061031004941125,0.04066311052485681
T078_L_P00210,T078,L,T005,test,30,0.5,0.5,0.0,0.5,0.0,5319,False,6.982280950187499,-5.860776432009483,6.866941553341344
T078_L_P00211,T078,L,T005,test,31,0.375,0.5,0.125,0.5,0.125,5017,False,6.323656828760424,-5.46997332070228,5.02016753851461
T078_L_P00212,T078,L,T005,test,32,0.25,0.5,0.25,0.5,0.25,4067,False,5.965459007797275,-4.680946470402208,3.43267399722653
T078_L_P00213,T078,L,T005,test,33,0.125,0.5,0.375,0.5,0.375,4179,False,5.684661057929137,-3.3229555518729317,2.359071900739278
T078_L_P00214,T078,L,T005,test,34,0.0,0.5,0.5,0.5,0.5,3621,False,5.884056170487893,-1.792134165763855,2.0641918643860393
T078_L_P00215,T078,L,T005,test,35,0.375,0.625,0.0,0.625,0.0,5947,False,5.4783796957913555,-6.187190475195784,7.9790651254522516
T078_L_P00216,T078,L,T005,test,36,0.25,0.625,0.125,0.625,0.125,5047,False,4.784480725741913,-5.98464263055099,5.672390589408002
T078_L_P00217,T078,L,T005,test,37,0.125,0.625,0.25,0.625,0.25,4494,False,4.254681128818182,-4.893084460670142,4.1330368649911335
T078_L_P00218,T078,L,T005,test,38,0.0,0.625,0.375,0.625,0.375,4361,False,4.1285407461497226,-3.190485287501559,3.615848443289308
T078_L_P00219,T078,L,T005,test,39,0.25,0.75,0.0,0.75,0.0,11,False,3.971757023918362,-6.418736722417771,8.989767770654902
T078_L_P00220,T078,L,T005,test,40,0.125,0.75,0.125,0.75,0.125,5189,False,3.1815166385239095,-6.027626390251998,6.730139616494135
T078_L_P00221,T078,L,T005,test,41,0.0,0.75,0.25,0.75,0.25,5488,False,2.5865269811893383,-4.612596351577202,5.30492014407148
T078_L_P00222,T078,L,T005,test,42,0.125,0.875,0.0,0.875,0.0,41,False,2.1277042497773966,-6.639920922813982,9.288464546203613
T078_L_P00223,T078,L,T005,test,43,0.0,0.875,0.125,0.875,0.125,6000,False,1.530936169624356,-5.948096727558658,7.484629826349004
T078_L_P00224,T078,L,T005,test,44,0.0,1.0,0.0,1.0,0.0,-1,True,,,
T078_L_P00225,T078,L,T006,test,0,1.0,0.0,0.0,0.0,0.0,-1,True,,,
T078_L_P00226,T078,L,T006,test,1,0.875,0.0,0.125,0.0,0.125,3062,False,-7.872899055480957,-13.861134269340686,7.466998614284882
T078_L_P00227,T078,L,T006,test,2,0.75,0.0,0.25,0.0,0.25,2538,False,-7.872899055480955,-17.63982257175567,4.459516457408576
T078_L_P00228,T078,L,T006,test,3,0.625,0.0,0.375,0.0,0.375,10043,False,-8.50070256810774,-21.592134475708008,2.122266174298729
T078_L_P00229,T078,L,T006,test,4,0.5,0.0,0.5,0.0,0.5,9834,False,-9.872899055480957,-25.320623731739936,-0.07723203247922246
T078_L_P00230,T078,L,T006,test,5,0.375,0.0,0.625,0.0,0.625,6451,False,-7.810534033222174,-25.83824916050207,-3.735068613726862
T078_L_P00231,T078,L,T006,test,6,0.25,0.0,0.75,0.0,0.75,5416,False,-5.9782896808774755,-22.76996242549091,-1.7403360183809982
T078_L_P00232,T078,L,T006,test,7,0.125,0.0,0.875,0.0,0.875,202,False,-2.5662084289403655,-19.525247418513885,-1.4996949562708046
T078_L_P00233,T078,L,T006,test,8,0.0,0.0,1.0,0.0,1.0,0,False,1.9271011352539062,-18.261934280395508,-0.9115352034568787
T078_L_P00234,T078,L,T006,test,9,0.875,0.125,0.0,0.125,0.0,2973,False,-8.128954285694878,-12.792134284973145,7.120028344581013
T078_L_P00235,T078,L,T006,test,10,0.75,0.125,0.125,0.125,0.125,2563,False,-8.190771802823432,-16.676443338613645,4.231387216181419
T078_L_P00236,T078,L,T006,test,11,0.625,0.125,0.25,0.125,0.25,3224,False,-8.823375628192897,-20.312218366728963,1.6524483343350127
T078_L_P00237,T078,L,T006,test,12,0.5,0.125,0.375,0.125,0.375,9758,False,-10.621969220916537,-23.899711166610413,-0.3187349527973882
T078_L_P00238,T078,L,T006,test,13,0.375,0.125,0.5,0.125,0.5,10181,False,-8.997626943865026,-25.113066173497096,-4.038566473768933
T078_L_P00239,T078,L,T006,test,14,0.25,0.125,0.625,0.125,0.625,5321,False,-6.689490524916153,-22.351543130665995,-2.600695534166824
T078_L_P00240,T078,L,T006,test,15,0.125,0.125,0.75,0.125,0.75,490,False,-3.49522001214193,-19.63977281270603,-2.217902270096867
T078_L_P00241,T078,L,T006,test,16,0.0,0.125,0.875,0.125,0.875,42,False,0.4300903237318613,-17.898850960307946,-1.1115351915359497
T078_L_P00242,T078,L,T006,test,17,0.75,0.25,0.0,0.25,0.0,2648,False,-8.516550147949403,-15.674825204366115,4.005774008280368
T078_L_P00243,T078,L,T006,test,18,0.625,0.25,0.125,0.25,0.125,3158,False,-9.017893095852394,-19.257793776951143,1.241879998473908
T078_L_P00244,T078,L,T006,test,19,0.5,0.25,0.25,0.25,0.25,8865,False,-11.136400266734558,-22.701908054242786,-0.506218619634789
T078_L_P00245,T078,L,T006,test,20,0.375,0.25,0.375,0.25,0.375,8449,False,-10.106253711064921,-24.38477404452496,-4.215653282530749
T078_L_P00246,T078,L,T006,test,21,0.25,0.25,0.5,0.25,0.5,1666,False,-7.436182680693202,-21.86922345796678,-3.5581616244118264
T078_L_P00247,T078,L,T006,test,22,0.125,0.25,0.625,0.25,0.625,1997,False,-4.110571578218623,-19.871197137600205,-3.1560407318106503
T078_L_P00248,T078,L,T006,test,23,0.0,0.25,0.75,0.25,0.75,138,False,-1.077819591024321,-17.792133331298828,-1.5705004929164614
T078_L_P00249,T078,L,T006,test,24,0.625,0.375,0.0,0.375,0.0,3173,False,-9.100008999378908,-18.392133712768555,0.8270755360692702
T078_L_P00250,T078,L,T006,test,25,0.5,0.375,0.125,0.375,0.125,9019,False,-11.690005037979349,-21.3050877026255,-0.9273944714190222
T078_L_P00251,T078,L,T006,test,26,0.375,0.375,0.25,0.375,0.25,7076,False,-11.263870239882195,-23.60710009093163,-4.330154665123813
T078_L_P00252,T078,L,T006,test,27,0.25,0.375,0.375,0.375,0.375,4979,False,-8.13179327131419,-21.40481017186863,-4.606166411766905
T078_L_P00253,T078,L,T006,test,28,0.125,0.375,0.5,0.375,0.5,1933,False,-4.6208219733260165,-19.77972227307908,-4.348352876838364
T078_L_P00254,T078,L,T006,test,29,0.0,0.375,0.625,0.375,0.625,284,False,-2.419418226254753,-17.62430473789106,-2.402519477663476
T078_L_P00255,T078,L,T006,test,30,0.5,0.5,0.0,0.5,0.0,10413,False,-12.119324577136577,-19.81424132923654,-1.5854204108799268
T078_L_P00256,T078,L,T006,test,31,0.375,0.5,0.125,0.5,0.125,6688,False,-12.24234314344051,-22.77995557277579,-4.496735982869779
T078_L_P00257,T078,L,T006,test,32,0.25,0.5,0.25,0.5,0.25,4669,False,-8.854654163335164,-21.056299092058218,-5.712299462500242
T078_L_P00258,T078,L,T006,test,33,0.125,0.5,0.375,0.5,0.375,1875,False,-5.600496977682061,-19.504044357676463,-5.213357676096429
T078_L_P00259,T078,L,T006,test,34,0.0,0.5,0.5,0.5,0.5,8116,False,-3.5765441791679993,-17.063564724568366,-3.156228505205509
T078_L_P00260,T078,L,T006,test,35,0.375,0.625,0.0,0.625,0.0,3528,False,-13.223679048350618,-21.79213523864746,-4.73226262365349
T078_L_P00261,T078,L,T006,test,36,0.25,0.625,0.125,0.625,0.125,4550,False,-9.646640071473565,-20.642520538848494,-6.494246378474637
T078_L_P00262,T078,L,T006,test,37,0.125,0.625,0.25,0.625,0.25,7485,False,-6.715296963426896,-18.98459270304789,-5.909817961608636
T078_L_P00263,T078,L,T006,test,38,0.0,0.625,0.375,0.625,0.375,8103,False,-4.556804697874279,-16.332872880389615,-3.946656477356769
T078_L_P00264,T078,L,T006,test,39,0.25,0.75,0.0,0.75,0.0,4770,False,-10.817915299249325,-20.05217085887905,-7.311535358428955
T078_L_P00265,T078,L,T006,test,40,0.125,0.75,0.125,0.75,0.125,3980,False,-7.940043059330461,-18.285197854591022,-6.648131371111284
T078_L_P00266,T078,L,T006,test,41,0.0,0.75,0.25,0.75,0.25,8204,False,-5.250130162751317,-15.792134284973145,-5.224815962381884
T078_L_P00267,T078,L,T006,test,42,0.125,0.875,0.0,0.875,0.0,3761,False,-8.88879146308541,-17.592134475708008,-7.175442734447636
T078_L_P00268,T078,L,T006,test,43,0.0,0.875,0.125,0.875,0.125,7190,False,-5.915085724880067,-14.843487779938364,-6.193322943239959
T078_L_P00269,T078,L,T006,test,44,0.0,1.0,0.0,1.0,0.0,5785,False,-6.569981575012207,-14.392134666442871,-7.511535167694092
T078_L_P00270,T078,L,T007,test,0,1.0,0.0,0.0,0.0,0.0,-1,True,,,
T078_L_P00271,T078,L,T007,test,1,0.875,0.0,0.125,0.0,0.125,1218,False,-5.872899055480957,-13.849801712748802,-4.9800424339784435
T078_L_P00272,T078,L,T007,test,2,0.75,0.0,0.25,0.0,0.25,2538,False,-6.021300231194374,-13.192133903503416,-2.389142331316463
T078_L_P00273,T078,L,T007,test,3,0.625,0.0,0.375,0.0,0.375,4069,False,-6.206497504382721,-11.758987074764368,-0.07838793432040689
T078_L_P00274,T078,L,T007,test,4,0.5,0.0,0.5,0.0,0.5,913,False,-6.006064514935344,-9.879513930103029,2.0010850397262154
T078_L_P00275,T078,L,T007,test,5,0.375,0.0,0.625,0.0,0.625,696,False,-5.138559256816005,-8.792134284973145,4.2489872675889995
T078_L_P00276,T078,L,T007,test,6,0.25,0.0,0.75,0.0,0.75,4357,False,-3.8232584586164036,-7.8318849025870705,6.363663371557151
T078_L_P00277,T078,L,T007,test,7,0.125,0.0,0.875,0.0,0.875,5354,False,-1.8950630762651897,-7.192134380340576,8.087138742845063
T078_L_P00278,T078,L,T007,test,8,0.0,0.0,1.0,0.0,1.0,-1,True,,,
T078_L_P00279,T078,L,T007,test,9,0.875,0.125,0.0,0.125,0.0,1124,False,-5.915085724880067,-14.843487779938362,-6.193322943239959
T078_L_P00280,T078,L,T007,test,10,0.75,0.125,0.125,0.125,0.125,2492,False,-5.537011598262229,-14.491937261087477,-3.9341889657705935
T078_L_P00281,T078,L,T007,test,11,0.625,0.125,0.25,0.125,0.25,2106,False,-5.711209079921788,-13.980721069272057,-1.7317188762446578
T078_L_P00282,T078,L,T007,test,12,0.5,0.125,0.375,0.125,0.375,4102,False,-5.977331936036004,-12.808591876511594,0.6487388221054631
T078_L_P00283,T078,L,T007,test,13,0.375,0.125,0.5,0.125,0.5,863,False,-5.691469743657391,-10.994325442427828,3.1601952010352585
T078_L_P00284,T078,L,T007,test,14,0.25,0.125,0.625,0.125,0.625,4786,False,-4.916379032681729,-9.99224899583243,5.176813230726248
T078_L_P00285,T078,L,T007,test,15,0.125,0.125,0.75,0.125,0.75,5092,False,-3.799168118818358,-9.091069553411943,7.524370866890505
T078_L_P00286,T078,L,T007,test,16,0.0,0.125,0.875,0.125,0.875,5547,False,-2.1235792869140346,-8.154186697047127,9.088464736938477
T078_L_P00287,T078,L,T007,test,17,0.75,0.25,0.0,0.25,0.0,2432,False,-5.250130162751317,-15.792134284973145,-5.224815962381884
T078_L_P00288,T078,L,T007,test,18,0.625,0.25,0.125,0.25,0.125,1722,False,-5.126884478711101,-15.208488909278024,-3.0603901655046872
T078_L_P00289,T078,L,T007,test,19,0.5,0.25,0.25,0.25,0.25,2033,False,-5.286254772406785,-14.67361315348218,-0.8566190957546177
T078_L_P00290,T078,L,T007,test,20,0.375,0.25,0.375,0.25,0.375,3833,False,-5.617168267022072,-13.739488702816661,1.4349126310814568
T078_L_P00291,T078,L,T007,test,21,0.25,0.25,0.5,0.25,0.5,4655,False,-5.395827112086717,-12.288635701417412,4.157773252530273
T078_L_P00292,T078,L,T007,test,22,0.125,0.25,0.625,0.25,0.625,4963,False,-4.8105782960237855,-11.279026638297443,6.403857219059104
T078_L_P00293,T078,L,T007,test,23,0.0,0.25,0.75,0.25,0.75,6043,False,-3.760040965889622,-10.196289393201063,8.48597351332664
T078_L_P00294,T078,L,T007,test,24,0.625,0.375,0.0,0.375,0.0,1245,False,-4.556804697874278,-16.33287288038962,-3.946656477356769
T078_L_P00295,T078,L,T007,test,25,0.5,0.375,0.125,0.375,0.125,1690,False,-4.490783753907392,-15.805124330950257,-1.8952810905742035
T078_L_P00296,T078,L,T007,test,26,0.375,0.375,0.25,0.375,0.25,1990,False,-4.725347237809888,-15.450988377162734,0.001339538163053689
T078_L_P00297,T078,L,T007,test,27,0.25,0.375,0.375,0.375,0.375,3298,False,-5.200174650853693,-14.678286115244756,2.262956274814486
T078_L_P00298,T078,L,T007,test,28,0.125,0.375,0.5,0.375,0.5,3757,False,-5.174113950739084,-13.556829643016751,4.877593106219958
T078_L_P00299,T078,L,T007,test,29,0.0,0.375,0.625,0.375,0.625,6263,False,-4.569835215692316,-12.656123825383656,7.424475482630261
T078_L_P00300,T078,L,T007,test,30,0.5,0.5,0.0,0.5,0.0,1355,False,-3.576544179167999,-17.063564724568366,-3.156228505205509
T078_L_P00301,T078,L,T007,test,31,0.375,0.5,0.125,0.5,0.125,1485,False,-3.6191293099992055,-16.346763996750234,-1.3565258076251796
T078_L_P00302,T078,L,T007,test,32,0.25,0.5,0.25,0.5,0.25,2954,False,-4.110642833359222,-16.087594383216576,0.6968156378031324
T078_L_P00303,T078,L,T007,test,33,0.125,0.5,0.375,0.5,0.375,3329,False,-4.674510500165078,-15.588620543671933,3.0034168265708345
T078_L_P00304,T078,L,T007,test,34,0.0,0.5,0.5,0.5,0.5,6205,False,-4.778177797239966,-14.739973267698083,5.540625973942644
T078_L_P00305,T078,L,T007,test,35,0.375,0.625,0.0,0.625,0.0,390,False,-2.4194182262547526,-17.62430473789106,-2.402519477663476
T078_L_P00306,T078,L,T007,test,36,0.25,0.625,0.125,0.625,0.125,2718,False,-2.5822064617908156,-16.7856806479346,-0.6461735083095428
T078_L_P00307,T078,L,T007,test,37,0.125,0.625,0.25,0.625,0.25,2969,False,-3.2623263118097277,-16.759704902615805,1.455629252539906
T078_L_P00308,T078,L,T007,test,38,0.0,0.625,0.375,0.625,0.375,3243,False,-4.114725129584279,-16.460999846395566,3.5686755694979153
T078_L_P00309,T078,L,T007,test,39,0.25,0.75,0.0,0.75,0.0,290,False,-1.077819591024321,-17.792133331298828,-1.5705004929164614
T078_L_P00310,T078,L,T007,test,40,0.125,0.75,0.125,0.75,0.125,553,False,-1.2195007885088467,-16.98569107409057,-0.09765957242264839
T078_L_P00311,T078,L,T007,test,41,0.0,0.75,0.25,0.75,0.25,43,False,-2.0812864577471077,-17.28471451086433,2.071502769484998
T078_L_P00312,T078,L,T007,test,42,0.125,0.875,0.0,0.875,0.0,226,False,0.4300903237318613,-17.898850960307946,-1.1115351915359497
T078_L_P00313,T078,L,T007,test,43,0.0,0.875,0.125,0.875,0.125,176,False,0.10094132435887472,-16.896128621602255,0.316246536731081
T078_L_P00314,T078,L,T007,test,44,0.0,1.0,0.0,1.0,0.0,-1,True,,,
T078_L_P00315,T078,L,T008,test,0,1.0,0.0,0.0,0.0,0.0,803,False,1.9271011352539062,-18.261934280395508,-0.9115352034568787
T078_L_P00316,T078,L,T008,test,1,0.875,0.0,0.125,0.0,0.125,643,False,2.9333917184969596,-17.594533461696304,0.5073619419308085
T078_L_P00317,T078,L,T008,test,2,0.75,0.0,0.25,0.0,0.25,250,False,3.127101182937622,-17.640390913615253,2.5613126670998643
T078_L_P00318,T078,L,T008,test,3,0.625,0.0,0.375,0.0,0.375,93,False,3.127101182937622,-17.986795087082125,4.596629916508313
T078_L_P00319,T078,L,T008,test,4,0.5,0.0,0.5,0.0,0.5,11,False,3.1635446069357185,-18.58934221983869,6.571949741090911
T078_L_P00320,T078,L,T008,test,5,0.375,0.0,0.625,0.0,0.625,9703,False,2.4469533678689235,-19.205879569707314,8.3518079026157
T078_L_P00321,T078,L,T008,test,6,0.25,0.0,0.75,0.0,0.75,908,False,2.127101182937622,-19.501272105316072,10.3270424841804
T078_L_P00322,T078,L,T008,test,7,0.125,0.0,0.875,0.0,0.875,9345,False,2.127101182937622,-19.00309919986594,12.309054823871598
T078_L_P00323,T078,L,T008,test,8,0.0,0.0,1.0,0.0,1.0,1214,False,2.127101182937622,-17.392133712768555,13.556347846984863
T078_L_P00324,T078,L,T008,test,9,0.875,0.125,0.0,0.125,0.0,2067,False,0.10094132435887472,-16.89612862160225,0.31624653673108094
T078_L_P00325,T078,L,T008,test,10,0.75,0.125,0.125,0.125,0.125,10049,False,0.4590396331633234,-16.98098722632024,2.4750896134457467
T078_L_P00326,T078,L,T008,test,11,0.625,0.125,0.25,0.125,0.25,10352,False,0.4484543782781031,-17.725792740132356,4.352159707692433
T078_L_P00327,T078,L,T008,test,12,0.5,0.125,0.375,0.125,0.375,9812,False,0.3558760355210248,-18.574160006538328,6.336602677924675
T078_L_P00328,T078,L,T008,test,13,0.375,0.125,0.5,0.125,0.5,1860,False,-0.04395751183609544,-19.013556896116846,8.464758412270008
T078_L_P00329,T078,L,T008,test,14,0.25,0.125,0.625,0.125,0.625,9239,False,0.08993455985411382,-18.79645341866611,10.699005317130485
T078_L_P00330,T078,L,T008,test,15,0.125,0.125,0.75,0.125,0.75,1556,False,0.4821268374195052,-17.717469602934393,12.80042854940251
T078_L_P00331,T078,L,T008,test,16,0.0,0.125,0.875,0.125,0.875,1293,False,1.9141517841093856,-15.957731321475949,13.900047994828572
T078_L_P00332,T078,L,T008,test,17,0.75,0.25,0.0,0.25,0.0,2043,False,-2.0812864577471077,-17.284714510864333,2.071502769484999
T078_L_P00333,T078,L,T008,test,18,0.625,0.25,0.125,0.25,0.125,5714,False,-2.1514128706995637,-17.875870654269328,4.021956528110256
T078_L_P00334,T078,L,T008,test,19,0.5,0.25,0.25,0.25,0.25,4258,False,-2.276500217161174,-18.214584036635152,6.311317208141001
T078_L_P00335,T078,L,T008,test,20,0.375,0.25,0.375,0.25,0.375,8565,False,-1.9617995766652006,-18.206563883211466,8.588557175568727
T078_L_P00336,T078,L,T008,test,21,0.25,0.25,0.5,0.25,0.5,5324,False,-1.7290887203265,-17.280991991537864,10.684386371394933
T078_L_P00337,T078,L,T008,test,22,0.125,0.25,0.625,0.25,0.625,6087,False,-0.44801945239988006,-16.182138509779886,12.73213957987197
T078_L_P00338,T078,L,T008,test,23,0.0,0.25,0.75,0.25,0.75,8221,False,1.3271011114120483,-14.571275054002369,13.849500030589462
T078_L_P00339,T078,L,T008,test,24,0.625,0.375,0.0,0.375,0.0,2203,False,-4.114725129584279,-16.460999846395566,3.5686755694979153
T078_L_P00340,T078,L,T008,test,25,0.5,0.375,0.125,0.375,0.125,2451,False,-3.910884549289547,-16.609678994668375,6.043079734223079
T078_L_P00341,T078,L,T008,test,26,0.375,0.375,0.25,0.375,0.25,4699,False,-3.5361113668107187,-16.419306620934076,8.46357144907893
T078_L_P00342,T078,L,T008,test,27,0.25,0.375,0.375,0.375,0.375,5035,False,-2.534243252865461,-15.555505607886046,10.717611938458278
T078_L_P00343,T078,L,T008,test,28,0.125,0.375,0.5,0.375,0.5,6167,False,-1.15044735828821,-14.562632433962342,12.528330937530747
T078_L_P00344,T078,L,T008,test,29,0.0,0.375,0.625,0.375,0.625,8240,False,1.127101182937622,-13.099534579186496,13.78567574650921
T078_L_P00345,T078,L,T008,test,30,0.5,0.5,0.0,0.5,0.0,3710,False,-4.778177797239966,-14.739973267698083,5.540625973942644
T078_L_P00346,T078,L,T008,test,31,0.375,0.5,0.125,0.5,0.125,6415,False,-4.193191897778348,-14.43572320153261,7.970084958307307
T078_L_P00347,T078,L,T008,test,32,0.25,0.5,0.25,0.5,0.25,6659,False,-3.281216999012114,-13.651927015212708,10.27343668948457
T078_L_P00348,T078,L,T008,test,33,0.125,0.5,0.375,0.5,0.375,7255,False,-1.6704678633985095,-12.620211457564018,12.20071478760351
T078_L_P00349,T078,L,T008,test,34,0.0,0.5,0.5,0.5,0.5,8331,False,0.858933966073508,-11.634764932319538,13.501268167395015
T078_L_P00350,T078,L,T008,test,35,0.375,0.625,0.0,0.625,0.0,3826,False,-4.569835215692316,-12.656123825383656,7.42447548263026
T078_L_P00351,T078,L,T008,test,36,0.25,0.625,0.125,0.625,0.125,9131,False,-3.627464260485386,-11.90524008328579,9.593060467616313
T078_L_P00352,T078,L,T008,test,37,0.125,0.625,0.25,0.625,0.25,7299,False,-2.0514068289712553,-10.989423883986003,11.655014958229073
T078_L_P00353,T078,L,T008,test,38,0.0,0.625,0.375,0.625,0.375,8377,False,0.3271011412143708,-10.329805522312492,12.942334620044985
T078_L_P00354,T078,L,T008,test,39,0.25,0.75,0.0,0.75,0.0,3580,False,-3.760040965889622,-10.196289393201063,8.485973513326641
T078_L_P00355,T078,L,T008,test,40,0.125,0.75,0.125,0.75,0.125,2973,False,-2.2567382868116592,-9.634892010922922,10.570953715078026
T078_L_P00356,T078,L,T008,test,41,0.0,0.75,0.25,0.75,0.25,8468,False,0.3271011412143707,-9.026238545940934,12.10177630608085
T078_L_P00357,T078,L,T008,test,42,0.125,0.875,0.0,0.875,0.0,3395,False,-2.1235792869140346,-8.154186697047127,9.088464736938477
T078_L_P00358,T078,L,T008,test,43,0.0,0.875,0.125,0.875,0.125,7461,False,0.3271011412143696,-7.940949190520743,10.98451978575201
T078_L_P00359,T078,L,T008,test,44,0.0,1.0,0.0,1.0,0.0,2574,False,0.3271011412143707,-7.0793657302856445,9.688465118408203
T078_L_P00360,T078,L,T009,test,0,1.0,0.0,0.0,0.0,0.0,-1,True,,,
T078_L_P00361,T078,L,T009,test,1,0.875,0.0,0.125,0.0,0.125,-1,True,,,
T078_L_P00362,T078,L,T009,test,2,0.75,0.0,0.25,0.0,0.25,-1,True,,,
T078_L_P00363,T078,L,T009,test,3,0.625,0.0,0.375,0.0,0.375,-1,True,,,
T078_L_P00364,T078,L,T009,test,4,0.5,0.0,0.5,0.0,0.5,-1,True,,,
T078_L_P00365,T078,L,T009,test,5,0.375,0.0,0.625,0.0,0.625,-1,True,,,
T078_L_P00366,T078,L,T009,test,6,0.25,0.0,0.75,0.0,0.75,190,False,0.34108187468341045,-10.882789616123071,13.155409183452095
T078_L_P00367,T078,L,T009,test,7,0.125,0.0,0.875,0.0,0.875,169,False,0.3271011412143707,-11.73027467578475,13.366106897455108
T078_L_P00368,T078,L,T009,test,8,0.0,0.0,1.0,0.0,1.0,28,False,0.3780410885810852,-12.592134475708008,13.488465309143066
T078_L_P00369,T078,L,T009,test,9,0.875,0.125,0.0,0.125,0.0,-1,True,,,
T078_L_P00370,T078,L,T009,test,10,0.75,0.125,0.125,0.125,0.125,-1,True,,,
T078_L_P00371,T078,L,T009,test,11,0.625,0.125,0.25,0.125,0.25,-1,True,,,
T078_L_P00372,T078,L,T009,test,12,0.5,0.125,0.375,0.125,0.375,-1,True,,,
T078_L_P00373,T078,L,T009,test,13,0.375,0.125,0.5,0.125,0.5,194,False,0.37901251134348957,-10.678376757540164,13.101147869756899
T078_L_P00374,T078,L,T009,test,14,0.25,0.125,0.625,0.125,0.625,173,False,0.44209344864076494,-11.498461586262588,13.362603196115021
T078_L_P00375,T078,L,T009,test,15,0.125,0.125,0.75,0.125,0.75,27,False,0.4821400361454887,-12.350690163611723,13.53471228393564
T078_L_P00376,T078,L,T009,test,16,0.0,0.125,0.875,0.125,0.875,35,False,0.6787800878592776,-13.143812887390258,13.633817486540291
T078_L_P00377,T078,L,T009,test,17,0.75,0.25,0.0,0.25,0.0,-1,True,,,
T078_L_P00378,T078,L,T009,test,18,0.625,0.25,0.125,0.25,0.125,-1,True,,,
T078_L_P00379,T078,L,T009,test,19,0.5,0.25,0.25,0.25,0.25,-1,True,,,
T078_L_P00380,T078,L,T009,test,20,0.375,0.25,0.375,0.25,0.375,181,False,0.5375721450376446,-11.294891169332129,13.31770945431093
T078_L_P00381,T078,L,T009,test,21,0.25,0.25,0.5,0.25,0.5,142,False,0.6005497479005393,-12.112234273137712,13.533826438474673
T078_L_P00382,T078,L,T009,test,22,0.125,0.25,0.625,0.25,0.625,39,False,0.7490954972379679,-12.87129488383333,13.65186330874222
T078_L_P00383,T078,L,T009,test,23,0.0,0.25,0.75,0.25,0.75,54,False,0.7856733646926564,-13.796918581165482,13.688465118408203
T078_L_P00384,T078,L,T009,test,24,0.625,0.375,0.0,0.375,0.0,-1,True,,,
T078_L_P00385,T078,L,T009,test,25,0.5,0.375,0.125,0.375,0.125,187,False,0.5268096639134572,-11.097675509113213,13.241613120644837
T078_L_P00386,T078,L,T009,test,26,0.375,0.375,0.25,0.375,0.25,161,False,0.7355906786618107,-11.891813864881229,13.527696927426057
T078_L_P00387,T078,L,T009,test,27,0.25,0.375,0.375,0.375,0.375,42,False,0.8376809372960516,-12.648768582096368,13.669917922411358
T078_L_P00388,T078,L,T009,test,28,0.125,0.375,0.5,0.375,0.5,51,False,0.8938533514624665,-13.536888319962323,13.739195993876207
T078_L_P00389,T078,L,T009,test,29,0.0,0.375,0.625,0.375,0.625,60,False,0.8874096495200952,-14.467685179106677,13.688465118408203
T078_L_P00390,T078,L,T009,test,30,0.5,0.5,0.0,0.5,0.0,179,False,0.858933966073508,-11.634764932319538,13.501268167395015
T078_L_P00391,T078,L,T009,test,31,0.375,0.5,0.125,0.5,0.125,159,False,0.9642703579611897,-12.490989024199536,13.692028185439327
T078_L_P00392,T078,L,T009,test,32,0.25,0.5,0.25,0.5,0.25,125,False,0.9898954475182393,-13.333349968312792,13.77093646128174
T078_L_P00393,T078,L,T009,test,33,0.125,0.5,0.375,0.5,0.375,64,False,1.0396840044701348,-14.157586127409306,13.744606491100072
T078_L_P00394,T078,L,T009,test,34,0.0,0.5,0.5,0.5,0.5,76,False,0.9271011352539062,-15.146736190104157,13.701147361768403
T078_L_P00395,T078,L,T009,test,35,0.375,0.625,0.0,0.625,0.0,127,False,1.127101182937622,-13.099534579186496,13.78567574650921
T078_L_P00396,T078,L,T009,test,36,0.25,0.625,0.125,0.625,0.125,119,False,1.1430137606481485,-13.942625625124293,13.805877969545378
T078_L_P00397,T078,L,T009,test,37,0.125,0.625,0.25,0.625,0.25,72,False,1.1788431162373048,-14.86989637731871,13.807629792173644
T078_L_P00398,T078,L,T009,test,38,0.0,0.625,0.375,0.625,0.375,92,False,1.1159972405288185,-15.772376806963202,13.703910532112454
T078_L_P00399,T078,L,T009,test,39,0.25,0.75,0.0,0.75,0.0,108,False,1.3271011114120483,-14.571275054002369,13.849500030589462
