point_id,sample_id,side,region_id,region_name,region_point_id,lambda_a,lambda_b,lambda_c,u,v,source_face_index,is_unmapped,x,y,z
T077_L_P00025,T077,L,T001,test,25,0.5,0.375,0.125,0.375,0.125,875,False,16.18461670519882,11.742850525913626,-9.035280975419168
T077_L_P00026,T077,L,T001,test,26,0.375,0.375,0.25,0.375,0.25,1831,False,17.27821156628213,8.602813117071374,-8.755808581405624
T077_L_P00027,T077,L,T001,test,27,0.25,0.375,0.375,0.375,0.375,3331,False,17.813051512702486,6.056282544182698,-7.284168723453879
T077_L_P00028,T077,L,T001,test,28,0.125,0.375,0.5,0.375,0.5,6777,False,18.30802208563419,4.174077674717376,-5.3707861690216845
T077_L_P00029,T077,L,T001,test,29,0.0,0.375,0.625,0.375,0.625,7695,False,18.678265290490152,2.2362349033355717,-3.1905558092395996
T077_L_P00030,T077,L,T001,test,30,0.5,0.5,0.0,0.5,0.0,7977,False,15.388715115326466,12.788314641737538,-6.655395914038552
T077_L_P00031,T077,L,T001,test,31,0.375,0.5,0.125,0.5,0.125,1910,False,17.57327915891075,10.463498570486248,-8.304340029166308
T077_L_P00032,T077,L,T001,test,32,0.25,0.5,0.25,0.5,0.25,3039,False,18.44049930661199,7.476701839083905,-7.696547121714305
T077_L_P00033,T077,L,T001,test,33,0.125,0.5,0.375,0.5,0.375,3418,False,18.850012385027515,5.068230553213546,-6.104497376190702
T077_L_P00034,T077,L,T001,test,34,0.0,0.5,0.5,0.5,0.5,7489,False,19.39805274243266,2.917768938643779,-4.0385711317152
T077_L_P00035,T077,L,T001,test,35,0.375,0.625,0.0,0.625,0.0,8045,False,16.89674778583102,11.761413384770966,-6.142123058546732
T077_L_P00036,T077,L,T001,test,36,0.25,0.625,0.125,0.625,0.125,3902,False,18.730415008804094,9.226688448756986,-7.578468523613028
T077_L_P00037,T077,L,T001,test,37,0.125,0.625,0.25,0.625,0.25,3444,False,19.428419399750762,6.208932968843096,-6.643197263433055
T077_L_P00038,T077,L,T001,test,38,0.0,0.625,0.375,0.625,0.375,7177,False,19.86386489868164,3.8560519271250526,-4.876502431051641
T077_L_P00039,T077,L,T001,test,39,0.25,0.75,0.0,0.75,0.0,3842,False,18.545840375710544,10.742623441675256,-5.9433861387262965
T077_L_P00040,T077,L,T001,test,40,0.125,0.75,0.125,0.75,0.125,3486,False,19.895753585029887,7.629806451001355,-6.792229320021098
T077_L_P00041,T077,L,T001,test,41,0.0,0.75,0.25,0.75,0.25,6966,False,20.246254980021003,5.00346018719846,-5.618241322591798
T077_L_P00042,T077,L,T001,test,42,0.125,0.875,0.0,0.875,0.0,3793,False,19.882376613117223,9.265049839283456,-5.943085193634033
T077_L_P00043,T077,L,T001,test,43,0.0,0.875,0.125,0.875,0.125,7025,False,20.86386489868164,6.2050151698526,-5.904183134892618
T077_L_P00044,T077,L,T001,test,44,0.0,1.0,0.0,1.0,0.0,7050,False,20.870262145996094,7.636235237121582,-5.743084907531738
T077_L_P00045,T077,L,T002,test,0,1.0,0.0,0.0,0.0,0.0,3320,False,8.46386432647705,15.222355842590332,-8.543085098266602
T077_L_P00046,T077,L,T002,test,1,0.875,0.0,0.125,0.0,0.125,3037,False,9.063864707946777,12.998806035626787,-10.005876196448384
T077_L_P00047,T077,L,T002,test,2,0.75,0.0,0.25,0.0,0.25,1989,False,10.637523496605649,10.731808567837914,-10.143085479736328
T077_L_P00048,T077,L,T002,test,3,0.625,0.0,0.375,0.0,0.375,470,False,12.465784062876109,8.629028751621842,-9.875512588344886
T077_L_P00049,T077,L,T002,test,4,0.5,0.0,0.5,0.0,0.5,391,False,14.241816714114458,7.122981472629201,-8.57087643000463
T077_L_P00050,T077,L,T002,test,5,0.375,0.0,0.625,0.0,0.625,1659,False,15.626825647666653,5.648632623159233,-6.700509054487476
T077_L_P00051,T077,L,T002,test,6,0.25,0.0,0.75,0.0,0.75,3329,False,16.65037245357084,4.155141270353537,-4.569349012178176
T077_L_P00052,T077,L,T002,test,7,0.125,0.0,0.875,0.0,0.875,10672,False,16.86386489868164,2.6518368863498254,-2.152620621152339
T077_L_P00053,T077,L,T002,test,8,0.0,0.0,1.0,0.0,1.0,12901,False,16.48715591430664,1.036234974861145,0.056915149092674255
T077_L_P00054,T077,L,T002,test,9,0.875,0.125,0.0,0.125,0.0,3068,False,8.46386432647705,12.801957926780155,-9.94663839557075
T077_L_P00055,T077,L,T002,test,10,0.75,0.125,0.125,0.125,0.125,2034,False,9.677216165863507,10.36961681012717,-9.92833711260591
T077_L_P00056,T077,L,T002,test,11,0.625,0.125,0.25,0.125,0.25,2302,False,11.11450951121986,8.653037079009437,-9.103281024266767
T077_L_P00057,T077,L,T002,test,12,0.5,0.125,0.375,0.125,0.375,14199,False,12.823714805031113,8.087120520827527,-7.355059466675986
T077_L_P00058,T077,L,T002,test,13,0.375,0.125,0.5,0.125,0.5,14343,False,15.18978813339405,8.049617733363306,-5.917847786129561
T077_L_P00059,T077,L,T002,test,14,0.25,0.125,0.625,0.125,0.625,13390,False,17.136053672335507,6.895084271931295,-2.6667002937799458
T077_L_P00060,T077,L,T002,test,15,0.125,0.125,0.75,0.125,0.75,11101,False,17.239275234207266,2.9762817610977557,0.04657537252285362
T077_L_P00061,T077,L,T002,test,16,0.0,0.125,0.875,0.125,0.875,8024,False,15.880261978342768,1.436234951019287,0.6973189720348556
T077_L_P00062,T077,L,T002,test,17,0.75,0.25,0.0,0.25,0.0,2591,False,8.46386432647705,9.906476658540534,-9.788205903847572
T077_L_P00063,T077,L,T002,test,18,0.625,0.25,0.125,0.25,0.125,2674,False,9.850225844470252,8.380141276892642,-8.66399108076228
T077_L_P00064,T077,L,T002,test,19,0.5,0.25,0.25,0.25,0.25,2995,False,11.326765654002909,8.524418107490005,-6.59896666332873
T077_L_P00065,T077,L,T002,test,20,0.375,0.25,0.375,0.25,0.375,631,False,13.04210594086868,9.667724768803186,-4.668602995827648
T077_L_P00066,T077,L,T002,test,21,0.25,0.25,0.5,0.25,0.5,12715,False,15.586436369541797,8.781958382690382,-0.5624421129310452
T077_L_P00067,T077,L,T002,test,22,0.125,0.25,0.625,0.25,0.625,13165,False,15.41947300519616,3.7497537299669816,0.7674115542036776
T077_L_P00068,T077,L,T002,test,23,0.0,0.25,0.75,0.25,0.75,8040,False,14.840222199863888,1.1218885181015472,0.4702932553703214
T077_L_P00069,T077,L,T002,test,24,0.625,0.375,0.0,0.375,0.0,3179,False,8.471019251028991,7.8255076481455035,-8.084401692020979
T077_L_P00070,T077,L,T002,test,25,0.5,0.375,0.125,0.375,0.125,3337,False,9.222461102854215,8.666949080496487,-6.0955445883564785
T077_L_P00071,T077,L,T002,test,26,0.375,0.375,0.25,0.375,0.25,4236,False,10.631719584118546,9.251021852187908,-3.965608739762636
T077_L_P00072,T077,L,T002,test,27,0.25,0.375,0.375,0.375,0.375,4831,False,12.473699043880087,7.664715850521289,-0.45411732727722276
T077_L_P00073,T077,L,T002,test,28,0.125,0.375,0.5,0.375,0.5,6492,False,13.173545284280259,3.760457915360986,0.6042856869099443
T077_L_P00074,T077,L,T002,test,29,0.0,0.375,0.625,0.375,0.625,8211,False,13.776445639438286,0.8362349271774292,0.2831455480205959
T077_L_P00075,T077,L,T002,test,30,0.5,0.5,0.0,0.5,0.0,13825,False,7.317120617715269,8.541696391348193,-5.883480762587945
T077_L_P00076,T077,L,T002,test,31,0.375,0.5,0.125,0.5,0.125,3689,False,8.804960579784007,8.071018502910377,-3.74951726289064
T077_L_P00077,T077,L,T002,test,32,0.25,0.5,0.25,0.5,0.25,5192,False,10.147088654376713,6.330990072493553,-1.0395089759900584
T077_L_P00078,T077,L,T002,test,33,0.125,0.5,0.375,0.5,0.375,6564,False,11.448797588242073,3.4293092408674086,0.18177880871819038
T077_L_P00079,T077,L,T002,test,34,0.0,0.5,0.5,0.5,0.5,13108,False,12.768947252825662,0.43623492121696467,0.05357483243319207
T077_L_P00080,T077,L,T002,test,35,0.375,0.625,0.0,0.625,0.0,3650,False,7.063864231109619,6.9985344803678675,-3.975186112211458
T077_L_P00081,T077,L,T002,test,36,0.25,0.625,0.125,0.625,0.125,5603,False,8.520964133197761,5.385911706568527,-2.012182523457515
T077_L_P00082,T077,L,T002,test,37,0.125,0.625,0.25,0.625,0.25,6769,False,10.03103303511918,2.95988307662844,-0.4778911726833881
T077_L_P00083,T077,L,T002,test,38,0.0,0.625,0.375,0.625,0.375,7082,False,11.747738887002129,0.23623490333557157,-0.353692144833554
T077_L_P00084,T077,L,T002,test,39,0.25,0.75,0.0,0.75,0.0,5520,False,7.063864231109619,4.3048502915385765,-2.910664191505183
T077_L_P00085,T077,L,T002,test,40,0.125,0.75,0.125,0.75,0.125,8882,False,8.914437615502077,2.3066829087424465,-1.3431874084749134
T077_L_P00086,T077,L,T002,test,41,0.0,0.75,0.25,0.75,0.25,7000,False,10.750065594448168,-0.12523397752768617,-0.7864331669934574
T077_L_P00087,T077,L,T002,test,42,0.125,0.875,0.0,0.875,0.0,8394,False,7.875434523131258,1.68771829202856,-2.3430848121643066
T077_L_P00088,T077,L,T002,test,43,0.0,0.875,0.125,0.875,0.125,7029,False,9.799921726315251,-0.5750441041420984,-1.259361319241678
T077_L_P00089,T077,L,T002,test,44,0.0,1.0,0.0,1.0,0.0,8351,False,8.863863945007324,-0.7988176345825195,-1.7430849075317383
T077_L_P00090,T077,L,T003,test,0,1.0,0.0,0.0,0.0,0.0,734,False,8.863863945007324,-0.7988176345825195,-1.7430849075317383
T077_L_P00091,T077,L,T003,test,1,0.875,0.0,0.125,0.0,0.125,49,False,9.799921726315251,-0.5750441041420986,-1.259361319241678
T077_L_P00092,T077,L,T003,test,2,0.75,0.0,0.25,0.0,0.25,14,False,10.750065594448166,-0.12523397752768575,-0.786433166993457
T077_L_P00093,T077,L,T003,test,3,0.625,0.0,0.375,0.0,0.375,183,False,11.747738887002129,0.2362349033355713,-0.35369214483355343
T077_L_P00094,T077,L,T003,test,4,0.5,0.0,0.5,0.0,0.5,1394,False,12.768947252825665,0.4362349212169647,0.053574832433192776
T077_L_P00095,T077,L,T003,test,5,0.375,0.0,0.625,0.0,0.625,309,False,13.776445639438286,0.8362349271774292,0.28314554802059644
T077_L_P00096,T077,L,T003,test,6,0.25,0.0,0.75,0.0,0.75,239,False,14.840222199863888,1.1218885181015477,0.4702932553703214
T077_L_P00097,T077,L,T003,test,7,0.125,0.0,0.875,0.0,0.875,190,False,15.880261978342766,1.436234951019287,0.6973189720348556
T077_L_P00098,T077,L,T003,test,8,0.0,0.0,1.0,0.0,1.0,-1,True,,,
T077_L_P00099,T077,L,T003,test,9,0.875,0.125,0.0,0.125,0.0,765,False,7.470748874704187,-1.5934495323894315,-1.5430848598480225
T077_L_P00100,T077,L,T003,test,10,0.75,0.125,0.125,0.125,0.125,934,False,8.605009728202532,-1.3713488507217866,-1.1780288906579495
T077_L_P00101,T077,L,T003,test,11,0.625,0.125,0.25,0.125,0.25,443,False,9.564379160705824,-1.1045765413943192,-0.8100741125685311
T077_L_P00102,T077,L,T003,test,12,0.5,0.125,0.375,0.125,0.375,86,False,10.481486641155339,-0.7193856644695102,-0.4345965510708336
T077_L_P00103,T077,L,T003,test,13,0.375,0.125,0.5,0.125,0.5,141,False,11.500740194091598,-0.3154012810887107,0.021443507929430165
T077_L_P00104,T077,L,T003,test,14,0.25,0.125,0.625,0.125,0.625,365,False,12.53941498700458,-0.039565633178694284,0.39209219957043695
T077_L_P00105,T077,L,T003,test,15,0.125,0.125,0.75,0.125,0.75,300,False,13.493381654356398,0.29245016783811717,0.6465117466526116
T077_L_P00106,T077,L,T003,test,16,0.0,0.125,0.875,0.125,0.875,226,False,14.580814106879597,0.6490967431526469,0.8569151759147644
T077_L_P00107,T077,L,T003,test,17,0.75,0.25,0.0,0.25,0.0,844,False,6.05976515999636,-2.1837979142751784,-0.9430848956108093
T077_L_P00108,T077,L,T003,test,18,0.625,0.25,0.125,0.25,0.125,802,False,7.125693001467665,-1.9081307674765196,-0.8356929487578356
T077_L_P00109,T077,L,T003,test,19,0.5,0.25,0.25,0.25,0.25,621,False,8.314447771038942,-1.6476723922565384,-0.5265082260967211
T077_L_P00110,T077,L,T003,test,20,0.375,0.25,0.375,0.25,0.375,657,False,9.21926193609036,-1.4148621370636323,-0.22930477835838634
T077_L_P00111,T077,L,T003,test,21,0.25,0.25,0.5,0.25,0.5,486,False,10.086555079194552,-1.1076645122739355,0.008552898009765265
T077_L_P00112,T077,L,T003,test,22,0.125,0.25,0.625,0.25,0.625,411,False,11.184669974938071,-0.7772098948096846,0.5963561348623566
T077_L_P00113,T077,L,T003,test,23,0.0,0.25,0.75,0.25,0.75,376,False,12.197132534289432,-0.43556571873300676,0.8569151759147644
T077_L_P00114,T077,L,T003,test,24,0.625,0.375,0.0,0.375,0.0,1122,False,4.815894413102094,-2.885179759456462,-0.27335687999731023
T077_L_P00115,T077,L,T003,test,25,0.5,0.375,0.125,0.375,0.125,1062,False,5.685836820290238,-2.4823827295859537,-0.3110386758710486
T077_L_P00116,T077,L,T003,test,26,0.375,0.375,0.25,0.375,0.25,892,False,6.723208718420345,-2.056038782111882,-0.06586210019009467
T077_L_P00117,T077,L,T003,test,27,0.25,0.375,0.375,0.375,0.375,603,False,7.691785935218566,-1.718392962863629,0.21843858819467502
T077_L_P00118,T077,L,T003,test,28,0.125,0.375,0.5,0.375,0.5,1453,False,8.681703176344252,-1.4640395120269087,0.46131779266224854
T077_L_P00119,T077,L,T003,test,29,0.0,0.375,0.625,0.375,0.625,1457,False,9.666209209443432,-1.1805217731522695,0.8576723622940473
T077_L_P00120,T077,L,T003,test,30,0.5,0.5,0.0,0.5,0.0,1230,False,3.660186126975831,-3.9283661601619864,0.2569151520729065
T077_L_P00121,T077,L,T003,test,31,0.375,0.5,0.125,0.5,0.125,1198,False,4.464072596866702,-3.228300639152078,0.22560850482526476
T077_L_P00122,T077,L,T003,test,32,0.25,0.5,0.25,0.5,0.25,1111,False,5.265507930235755,-2.7965203460926222,0.264993818138686
T077_L_P00123,T077,L,T003,test,33,0.125,0.5,0.375,0.5,0.375,1325,False,6.134104449575783,-2.3125176415549324,0.45868502633475833
T077_L_P00124,T077,L,T003,test,34,0.0,0.5,0.5,0.5,0.5,1446,False,7.083698803579752,-1.8186279418891924,0.8569151759147644
T077_L_P00125,T077,L,T003,test,35,0.375,0.625,0.0,0.625,0.0,1239,False,2.613023060088183,-5.154100846219714,0.6569151878356934
T077_L_P00126,T077,L,T003,test,36,0.25,0.625,0.125,0.625,0.125,1270,False,3.266209632804857,-4.458485013482681,0.662380622767878
T077_L_P00127,T077,L,T003,test,37,0.125,0.625,0.25,0.625,0.25,1187,False,3.9558749621803506,-3.7756979838714155,0.6611969890087679
T077_L_P00128,T077,L,T003,test,38,0.0,0.625,0.375,0.625,0.375,1155,False,4.765800779234291,-3.1622886743159815,0.8569151759147644
T077_L_P00129,T077,L,T003,test,39,0.25,0.75,0.0,0.75,0.0,1348,False,1.7885808068414333,-6.621955885072441,0.8569151759147644
T077_L_P00130,T077,L,T003,test,40,0.125,0.75,0.125,0.75,0.125,1256,False,2.261452682426041,-5.750549446361325,0.9605772594103285
T077_L_P00131,T077,L,T003,test,41,0.0,0.75,0.25,0.75,0.25,1252,False,2.852424495026836,-4.976797122121928,1.036377673197886
T077_L_P00132,T077,L,T003,test,42,0.125,0.875,0.0,0.875,0.0,1380,False,1.355813792756376,-8.28646628736306,0.8569151759147644
T077_L_P00133,T077,L,T003,test,43,0.0,0.875,0.125,0.875,0.125,1342,False,1.5719735510072645,-7.305843816194697,1.0569151639938354
T077_L_P00134,T077,L,T003,test,44,0.0,1.0,0.0,1.0,0.0,-1,True,,,
T077_L_P00135,T077,L,T004,test,0,1.0,0.0,0.0,0.0,0.0,3157,False,1.2297760248184204,-9.963765144348145,1.0569151639938354
T077_L_P00136,T077,L,T004,test,1,0.875,0.0,0.125,0.0,0.125,3070,False,1.571973551007266,-7.305843816194692,1.0569151639938354
T077_L_P00137,T077,L,T004,test,2,0.75,0.0,0.25,0.0,0.25,2395,False,2.8524244950268436,-4.976797122121919,1.0363776731978853
T077_L_P00138,T077,L,T004,test,3,0.625,0.0,0.375,0.0,0.375,2294,False,4.7658007792343,-3.1622886743159735,0.8569151759147644
T077_L_P00139,T077,L,T004,test,4,0.5,0.0,0.5,0.0,0.5,16255,False,7.083698803579761,-1.8186279418891889,0.8569151759147644
T077_L_P00140,T077,L,T004,test,5,0.375,0.0,0.625,0.0,0.625,18242,False,9.666209209443439,-1.1805217731522668,0.8576723622940501
T077_L_P00141,T077,L,T004,test,6,0.25,0.0,0.75,0.0,0.75,2242,False,12.197132534289441,-0.43556571873300387,0.8569151759147644
T077_L_P00142,T077,L,T004,test,7,0.125,0.0,0.875,0.0,0.875,2059,False,14.5808141068796,0.6490967431526481,0.8569151759147644
T077_L_P00143,T077,L,T004,test,8,0.0,0.0,1.0,0.0,1.0,-1,True,,,
T077_L_P00144,T077,L,T004,test,9,0.875,0.125,0.0,0.125,0.0,3554,False,1.4831316178420315,-8.567256168451685,4.053424636408138
T077_L_P00145,T077,L,T004,test,10,0.75,0.125,0.125,0.125,0.125,4730,False,1.9990806370050231,-6.037234331662919,4.363911908124112
T077_L_P00146,T077,L,T004,test,11,0.625,0.125,0.25,0.125,0.25,3836,False,3.648353032209078,-3.376725382067441,4.3471793449133695
T077_L_P00147,T077,L,T004,test,12,0.5,0.125,0.375,0.125,0.375,17120,False,6.423531678536979,-0.6183431272034412,3.9893039384043902
T077_L_P00148,T077,L,T004,test,13,0.375,0.125,0.5,0.125,0.5,18474,False,9.257331652714624,0.32377791679634355,4.17717236987435
T077_L_P00149,T077,L,T004,test,14,0.25,0.125,0.625,0.125,0.625,17747,False,12.477707933559412,0.3462632972819593,3.921201055333597
T077_L_P00150,T077,L,T004,test,15,0.125,0.125,0.75,0.125,0.75,11190,False,15.28933201740357,0.011049070680893905,2.91829056338089
T077_L_P00151,T077,L,T004,test,16,0.0,0.125,0.875,0.125,0.875,10890,False,16.463865280151367,-0.7313505542319519,1.4896266990076117
T077_L_P00152,T077,L,T004,test,17,0.75,0.25,0.0,0.25,0.0,5985,False,1.7250932305293614,-7.563765525817871,7.2551590545002185
T077_L_P00153,T077,L,T004,test,18,0.625,0.25,0.125,0.25,0.125,4176,False,2.575438216084647,-4.461898934929966,8.163836771110423
T077_L_P00154,T077,L,T004,test,19,0.5,0.25,0.25,0.25,0.25,512,False,5.005959799082662,-1.230693251168991,8.365437979268048
T077_L_P00155,T077,L,T004,test,20,0.375,0.25,0.375,0.25,0.375,1387,False,9.0496952653826,0.3298301552464894,8.142934972324017
T077_L_P00156,T077,L,T004,test,21,0.25,0.25,0.5,0.25,0.5,8834,False,14.419941939584211,1.8685861049695234,7.505240754459834
T077_L_P00157,T077,L,T004,test,22,0.125,0.25,0.625,0.25,0.625,11347,False,15.297549747027965,-1.2976156365699554,4.842846420177588
T077_L_P00158,T077,L,T004,test,23,0.0,0.25,0.75,0.25,0.75,11078,False,16.463865280151367,-2.501804345379345,2.9787801979815844
T077_L_P00159,T077,L,T004,test,24,0.625,0.375,0.0,0.375,0.0,6089,False,4.105291523792511,-7.16376543045044,9.7310846391361
T077_L_P00160,T077,L,T004,test,25,0.5,0.375,0.125,0.375,0.125,6536,False,6.384797375275047,-4.443046831351241,9.98567407853627
T077_L_P00161,T077,L,T004,test,26,0.375,0.375,0.25,0.375,0.25,7291,False,9.23726452733776,-3.4070646122388606,9.540175564562974
T077_L_P00162,T077,L,T004,test,27,0.25,0.375,0.375,0.375,0.375,8232,False,12.521019945022962,-2.8205137484641014,8.58262396895283
T077_L_P00163,T077,L,T004,test,28,0.125,0.375,0.5,0.375,0.5,11826,False,14.348643460282974,-3.492374197218978,6.07637137105557
T077_L_P00164,T077,L,T004,test,29,0.0,0.375,0.625,0.375,0.625,10686,False,16.463865280151367,-4.179511216023937,4.570023055572261
T077_L_P00165,T077,L,T004,test,30,0.5,0.5,0.0,0.5,0.0,6907,False,7.291418325622919,-7.1803373994474775,11.27658161254643
T077_L_P00166,T077,L,T004,test,31,0.375,0.5,0.125,0.5,0.125,15438,False,9.894479890155678,-5.8253154095260635,10.444932786878965
T077_L_P00167,T077,L,T004,test,32,0.25,0.5,0.25,0.5,0.25,8024,False,12.275853549901488,-5.533046281737708,9.056192827997469
T077_L_P00168,T077,L,T004,test,33,0.125,0.5,0.375,0.5,0.375,10393,False,14.40345854197634,-5.506383182049827,7.759956950013981
T077_L_P00169,T077,L,T004,test,34,0.0,0.5,0.5,0.5,0.5,10744,False,16.663864135742188,-5.41925509545466,6.479771493951123
T077_L_P00170,T077,L,T004,test,35,0.375,0.625,0.0,0.625,0.0,15240,False,10.576036262971963,-7.265167788310128,12.456915855407715
T077_L_P00171,T077,L,T004,test,36,0.25,0.625,0.125,0.625,0.125,14888,False,12.99106604712027,-6.7142933556264435,10.960985083891087
T077_L_P00172,T077,L,T004,test,37,0.125,0.625,0.25,0.625,0.25,13453,False,15.400539766458653,-6.209109697365362,9.770534868448228
T077_L_P00173,T077,L,T004,test,38,0.0,0.625,0.375,0.625,0.375,12509,False,17.463865280151367,-6.388774844953989,8.314694523240014
T077_L_P00174,T077,L,T004,test,39,0.25,0.75,0.0,0.75,0.0,15245,False,14.095234200725328,-7.763765335083008,12.533517814013136
T077_L_P00175,T077,L,T004,test,40,0.125,0.75,0.125,0.75,0.125,12859,False,16.451820660064858,-6.953747673576881,11.510624107135014
T077_L_P00176,T077,L,T004,test,41,0.0,0.75,0.25,0.75,0.25,12610,False,18.08640622378255,-7.270128867912086,10.294426133774126
T077_L_P00177,T077,L,T004,test,42,0.125,0.875,0.0,0.875,0.0,14688,False,17.569980355195035,-8.033494011253023,12.856915473937988
T077_L_P00178,T077,L,T004,test,43,0.0,0.875,0.125,0.875,0.125,14559,False,19.243810987774253,-8.474312198177763,11.711905689223997
T077_L_P00179,T077,L,T004,test,44,0.0,1.0,0.0,1.0,0.0,15811,False,20.45049476623535,-9.582146644592285,13.248489379882812
T077_L_P00180,T077,L,T005,test,0,1.0,0.0,0.0,0.0,0.0,272,False,18.263864517211914,-6.258455276489258,7.056915283203125
T077_L_P00181,T077,L,T005,test,1,0.875,0.0,0.125,0.0,0.125,191,False,17.92468639128187,-5.528010595615613,5.9993964207516965
T077_L_P00182,T077,L,T005,test,2,0.75,0.0,0.25,0.0,0.25,382,False,17.672665447939256,-4.856423444810314,4.880667464510735
T077_L_P00183,T077,L,T005,test,3,0.625,0.0,0.375,0.0,0.375,579,False,17.46560127585106,-4.083479925760335,3.815393249643442
T077_L_P00184,T077,L,T005,test,4,0.5,0.0,0.5,0.0,0.5,578,False,17.2703488260794,-3.1915499211422436,2.884699964629792
T077_L_P00185,T077,L,T005,test,5,0.375,0.0,0.625,0.0,0.625,504,False,17.14132948552066,-2.1688127702898012,2.059020237440485
T077_L_P00186,T077,L,T005,test,6,0.25,0.0,0.75,0.0,0.75,442,False,16.988169501247597,-1.1418044347434622,1.2349545605088776
T077_L_P00187,T077,L,T005,test,7,0.125,0.0,0.875,0.0,0.875,395,False,16.663864135742188,-0.12411852792525915,0.572103604697495
T077_L_P00188,T077,L,T005,test,8,0.0,0.0,1.0,0.0,1.0,391,False,16.48715591430664,1.036234974861145,0.056915149092674255
T077_L_P00189,T077,L,T005,test,9,0.875,0.125,0.0,0.125,0.0,332,False,18.263864517211914,-6.845145740214275,7.840486621567326
T077_L_P00190,T077,L,T005,test,10,0.75,0.125,0.125,0.125,0.125,257,False,17.95345125167517,-5.986929171709713,6.891776509123094
T077_L_P00191,T077,L,T005,test,11,0.625,0.125,0.25,0.125,0.25,176,False,17.56936742311102,-5.335798444450534,5.8382500535916435
T077_L_P00192,T077,L,T005,test,12,0.5,0.125,0.375,0.125,0.375,698,False,17.266938790715322,-4.674157797341604,4.834279109075386
T077_L_P00193,T077,L,T005,test,13,0.375,0.125,0.5,0.125,0.5,644,False,17.063951177396973,-3.907930616611061,3.825215775800067
