sample_tag,region_id,region_name,sample_point_count,expected_point_count,unmapped_count,unmapped_ratio,raw_unmapped_count,raw_unmapped_ratio,raw_status,repaired_unmapped_count,repair_count,repair_applied,flipped_faces,degenerate_faces,patch_face_count,remesh_face_count,status,sample_id,side,figure_path,error
T013_L,T001,test,325,325,0,0.0,7,0.021538461538461538,WARNING,0,7,True,0,0,7682,576,PASS,T013,L,output\qc_visualizations_r24_smoke\repaired\T013_L\T001_qc.png,
