sample_id,side,edge_id,edge_index,regions,raw_edge_status,pre_distance_mm,post_distance_mm,eligible,applied,rejection_reason,left_anchor_index,right_anchor_index,projection_distance_mm,repair_method
T094,L,L20__L21,1,T014;T015,WARNING,0.41349952283944846,0.0,True,True,,0,2,0.02043903011586683,edge_coupled_interpolation
